Time              Gyro_X     Gyro_Y     Gyro_Z    Accel_X    Accel_Y    Accel_Z
372672.552700    0.00143    0.01558    0.41276   -0.16680   -0.00560    9.83394
372672.562700   -0.00710    0.10130    0.16610   -0.16866   -0.00333    9.81860
372672.572700   -0.01851    0.04801    0.16902   -0.17228   -0.02783    9.81096
372672.582700    0.07592    0.02229    0.24041   -0.16952   -0.01078    9.82829
372672.592700    0.08577    0.04125    0.25560   -0.16744   -0.01874    9.81801
372672.602700    0.19280   -0.03730    0.30384   -0.17151   -0.02162    9.83123
372672.612700    0.08107    0.11425    0.12662   -0.17929   -0.01595    9.83012
372672.622700    0.04011    0.14977    0.26597   -0.16866   -0.01429    9.81120
372672.632700    0.08554    0.04973    0.17830   -0.17285   -0.03317    9.83275
372672.642700    0.19016    0.14358    0.22311   -0.17547   -0.00863    9.83363
372672.652700    0.20185   -0.03902    0.28762   -0.16331   -0.00793    9.80722
372672.662700    0.12874   -0.01530    0.16249   -0.16401   -0.02073    9.82444
372672.672700    0.06692    0.12215    0.26516   -0.17237   -0.01596    9.82869
372672.682700    0.14731    0.10124    0.40015   -0.16475   -0.02551    9.81592
372672.692700   -0.09305    0.03123    0.31381   -0.15974   -0.02393    9.83409
372672.702700    0.08428    0.04945    0.40852   -0.16412   -0.00426    9.81931
372672.712700    0.21641    0.10399    0.18277   -0.17061   -0.02214    9.81233
372672.722700   -0.02131    0.02303    0.34538   -0.16401   -0.01830    9.83048
372672.732700   -0.09402    0.26499    0.34624   -0.16803   -0.01137    9.81794
372672.742700    0.06394    0.09735    0.32630   -0.16681   -0.01774    9.81443
372672.752700    0.28997    0.16089    0.09729   -0.16820   -0.02468    9.82911
372672.762700    0.27548    0.09099    0.43562   -0.16822   -0.01034    9.81830
372672.772700    0.10199    0.14628    0.33529   -0.16726   -0.01592    9.81905
372672.782700    0.03953    0.01816    0.32853   -0.16261   -0.02110    9.82301
372672.792700    0.20099   -0.06635    0.22924   -0.15840   -0.01298    9.82829
372672.802700    0.12032    0.07282    0.21864   -0.17858   -0.01538    9.80873
372672.812700    0.14244    0.20128    0.31278   -0.16513   -0.01762    9.83048
372672.822700    0.11092    0.18226    0.18123   -0.17701   -0.01570    9.81586
372672.832700    0.12645    0.03793    0.38159   -0.18017   -0.02085    9.82589
372672.842700    0.02126   -0.02527    0.34675   -0.16140   -0.02337    9.84122
372672.852700    0.23892    0.21457    0.28854   -0.17134   -0.02367    9.82590
372672.862700    0.01192    0.01593    0.31501   -0.16360   -0.02085    9.82158
372672.872700    0.12284    0.16633    0.20770   -0.16544   -0.02110    9.83193
372672.882700    0.15968    0.11522    0.13316   -0.16939   -0.00833    9.81650
372672.892700   -0.00401    0.01312    0.33489   -0.16289   -0.01972    9.82942
372672.902700    0.10210    0.09448    0.23571   -0.16677   -0.01308    9.83970
372672.912700   -0.05048    0.03971    0.17172   -0.16918   -0.01368    9.81155
372672.922700   -0.03575    0.23004    0.25817   -0.15929   -0.03290    9.82061
372672.932700    0.05741    0.08932    0.20042   -0.16576   -0.01515    9.82760
372672.942700    0.15075    0.03776    0.44187   -0.16610   -0.00872    9.81721
372672.952700    0.04171    0.16988    0.29731   -0.16823   -0.02178    9.82980
372672.962700    0.09924    0.15607    0.32349   -0.16658   -0.00033    9.83212
372672.972700    0.14616    0.06973    0.24843   -0.17545   -0.01145    9.82046
372672.982700    0.22460    0.24448    0.35575   -0.17181   -0.01720    9.82620
372672.992700    0.07151    0.02492    0.23680   -0.16805   -0.02104    9.82801
372673.002700    0.09442    0.11001    0.15372   -0.16514   -0.01641    9.80943
372673.012700    0.12617    0.12834    0.30945   -0.16880   -0.03206    9.83559
372673.022700   -0.03037    0.14891    0.36194   -0.17788   -0.01232    9.82046
372673.032700    0.18913   -0.01215    0.32183   -0.16435   -0.01550    9.82332
372673.042700    0.31054   -0.06956    0.32028   -0.16208   -0.02248    9.83551
372673.052700    0.20907    0.09849    0.14857   -0.17268   -0.01410    9.83474
372673.062700    0.16639    0.03718    0.31965   -0.17295   -0.01623    9.81443
372673.072700    0.05993    0.09832    0.19320   -0.17202   -0.01396    9.82332
372673.082700    0.15768    0.13900    0.37047   -0.16817   -0.01479    9.83188
372673.092700    0.06784   -0.13453    0.30928   -0.16192   -0.01560    9.80870
372673.102700    0.14622    0.20260    0.38291   -0.16673   -0.02330    9.84265
372673.112700    0.15126   -0.00052    0.50317   -0.17756   -0.00109    9.82180
372673.122700    0.18042   -0.04211    0.28212   -0.17606   -0.01589    9.82335
372673.132700    0.07105    0.15951    0.19045   -0.16719   -0.02483    9.83054
372673.142700    0.22695    0.11769    0.19079   -0.17629   -0.00486    9.81505
372673.152700    0.06068    0.14496    0.32183   -0.16791   -0.02464    9.82091
372673.162700    0.12353    0.08726    0.21870   -0.16712   -0.01341    9.83437
372673.172700    0.01020   -0.00940    0.29421   -0.17097   -0.01397    9.80942
372673.182700   -0.01392   -0.05208    0.13327   -0.17326   -0.02162    9.81697
372673.192700    0.00384    0.01793    0.06583   -0.16422   -0.01386    9.83115
372673.202700    0.00212    0.02962    0.36870   -0.17539   -0.00811    9.81972
372673.212700    0.20185    0.11545    0.13791   -0.16553   -0.02114    9.81411
372673.222700    0.12221   -0.03581    0.25686   -0.17805   -0.01623    9.83120
372673.232700    0.02194    0.13900    0.16232   -0.17953   -0.01740    9.81908
372673.242700    0.09608    0.13682    0.12760   -0.16642   -0.02459    9.82055
372673.252700    0.18094    0.03804    0.43659   -0.16607   -0.01024    9.82899
372673.262700    0.19973    0.14232    0.11877   -0.17137   -0.01251    9.81190
372673.272700   -0.00057    0.05432    0.17435   -0.17013   -0.02535    9.83055
372673.282700    0.28041    0.21291    0.39104   -0.16754   -0.01215    9.83472
372673.292700    0.20552    0.02899    0.25325   -0.16855   -0.01111    9.81189
372673.302700    0.29112   -0.01421    0.26436   -0.15393   -0.01874    9.82405
372673.312700    0.24586   -0.01071    0.16541   -0.16472   -0.01191    9.83577
372673.322700    0.12680    0.25153    0.29788   -0.17428   -0.00082    9.81609
372673.332700    0.09494    0.11648    0.32641   -0.15994   -0.01555    9.83365
372673.342700    0.08021   -0.03753    0.28195   -0.16784   -0.02011    9.82515
372673.352700    0.02716    0.03449    0.37059   -0.18229   -0.01089    9.82047
372673.362700    0.20329   -0.03633    0.17790   -0.16838   -0.02367    9.83124
372673.372700    0.07494   -0.01083    0.41591   -0.17302   -0.00257    9.82038
372673.382700    0.09608   -0.01965    0.23703   -0.17222   -0.01532    9.81407
372673.392700    0.11895    0.12387    0.31673   -0.16192   -0.02729    9.82591
372673.402700    0.14696   -0.00367    0.28298   -0.17812   -0.01565    9.82228
372673.412700    0.06228   -0.06497    0.24517   -0.17499   -0.01187    9.81440
372673.422700   -0.03799    0.08743    0.32716   -0.16880   -0.02660    9.83733
372673.432700    0.15859   -0.02269    0.26591   -0.17952   -0.01153    9.81869
372673.442700    0.14456   -0.10611    0.32292   -0.17385   -0.02628    9.81915
372673.452700   -0.02974    0.06331    0.33088   -0.15925   -0.01587    9.83188
372673.462700    0.01272   -0.00143    0.28258   -0.16331   -0.01589    9.82653
372673.472700    0.01266    0.20718    0.28826   -0.17443   -0.01668    9.81979
372673.482700   -0.01152    0.21131    0.24110   -0.16171   -0.01553    9.82867
372673.492700    0.05615    0.26700    0.30871   -0.16906   -0.01050    9.82543
372673.502700    0.09608   -0.02217    0.26677   -0.17059   -0.00433    9.81718
372673.512700    0.25760    0.00052    0.22466   -0.16564   -0.01915    9.83620
372673.522700    0.02389    0.07632    0.32544   -0.16621   -0.01360    9.81368
372673.532700    0.12445   -0.08858    0.26665   -0.16042   -0.02767    9.81422
372673.542700    0.03804    0.27290    0.27731   -0.16454   -0.02322    9.83453
372673.552700    0.12903    0.08400    0.25743   -0.18006   -0.00502    9.82121
372673.562700    0.05036   -0.01627    0.27215   -0.17440   -0.01440    9.81415
372673.572700    0.15510    0.07701    0.25485   -0.16104   -0.00458    9.82688
372673.582700    0.16157    0.25422    0.25325   -0.15421   -0.01377    9.82695
372673.592700    0.21497    0.11688    0.35013   -0.16619   -0.02010    9.82381
372673.602700    0.13579    0.24179    0.33169   -0.16734   -0.01102    9.83728
372673.612700    0.17785    0.15774    0.32292   -0.17343   -0.00984    9.81090
372673.622700   -0.06308   -0.03472    0.23795   -0.17761   -0.02442    9.83064
372673.632700    0.05856    0.02544    0.16770   -0.16438   -0.01219    9.82267
372673.642700   -0.00825    0.11579    0.20672   -0.17133   -0.01928    9.80955
372673.652700   -0.02452   -0.20861    0.37265   -0.16068   -0.02091    9.82131
372673.662700    0.07695    0.21778    0.30458   -0.15783   -0.02801    9.83455
372673.672700    0.16530    0.05942    0.03100   -0.16824   -0.00868    9.81837
372673.682700    0.16066    0.09397    0.36543   -0.16374   -0.02240    9.82561
372673.692700    0.12066    0.19950    0.47195   -0.16388   -0.01080    9.82800
372673.702700    0.11717    0.05105    0.32596   -0.16683   -0.02394    9.81849
372673.712700   -0.03736    0.04223    0.09815   -0.16615   -0.00742    9.82013
372673.722700    0.15315    0.08697    0.26024   -0.16881   -0.01172    9.83479
372673.732700    0.11058   -0.01352    0.34870   -0.16190   -0.01843    9.81131
372673.742700    0.03174    0.06417    0.51990   -0.16981   -0.02941    9.82853
372673.752700    0.11854    0.18862    0.34349   -0.16684   -0.02078    9.83629
372673.762700    0.20604   -0.01020    0.32372   -0.17131   -0.01045    9.81981
372673.772700    0.13797    0.18031    0.27513   -0.16638   -0.01156    9.81553
372673.782700    0.14181   -0.03948    0.32550   -0.16986   -0.00976    9.82729
372673.792700    0.08497    0.13430    0.29037   -0.16104   -0.01499    9.82162
372673.802700   -0.01644    0.02573    0.20271   -0.16600   -0.02093    9.82702
372673.812700    0.15143    0.30109    0.29817   -0.17005   -0.01453    9.82555
372673.822700   -0.03988   -0.00355    0.29175   -0.16333   -0.01719    9.81807
372673.832700    0.19704    0.22540    0.33793   -0.15476   -0.01949    9.82592
372673.842700    0.20271    0.05529    0.29381   -0.17234   -0.01221    9.82981
372673.852700    0.11110    0.01215    0.28476   -0.16787   -0.00571    9.81585
372673.862700    0.05689    0.02355    0.17848   -0.17333   -0.02260    9.82348
372673.872700    0.11345    0.09861    0.18094   -0.17374   -0.01320    9.83517
372673.882700    0.13636    0.15768    0.21108   -0.16212   -0.00251    9.81332
372673.892700    0.05363   -0.04693    0.40164   -0.17360   -0.02054    9.82953
372673.902700    0.17114   -0.02011    0.23549   -0.18054   -0.01518    9.82985
372673.912700   -0.06870    0.08457    0.21469   -0.16926   -0.01515    9.81486
372673.922700    0.07586    0.03432    0.28814   -0.18054   -0.02059    9.82027
372673.932700    0.10651    0.11769    0.34091   -0.16550   -0.01155    9.82659
372673.942700    0.00361    0.05540    0.32561   -0.17303   -0.01548    9.80952
372673.952700    0.09551   -0.00539    0.37724   -0.16493   -0.02694    9.82493
372673.962700    0.03850    0.11104    0.26264   -0.15999   -0.01532    9.83552
372673.972700    0.10892   -0.10428    0.09998   -0.16972   -0.01157    9.81946
372673.982700    0.07420    0.14416    0.01427   -0.16827   -0.01746    9.81951
372673.992700    0.19206   -0.05466    0.28608   -0.17222   -0.01456    9.83197
372674.002700    0.08824   -0.03925    0.28860   -0.16740   -0.00639    9.82120
372674.012700    0.15722    0.05495    0.31536   -0.16234   -0.00870    9.82050
372674.022700    0.13963    0.28797    0.20266   -0.15940   -0.02457    9.82276
372674.032700    0.17968    0.03782    0.27662   -0.16265   -0.01045    9.82550
372674.042700   -0.02911    0.23319    0.18100   -0.17244   -0.02606    9.82386
372674.052700    0.00814   -0.04927    0.12307   -0.16626   -0.02632    9.83313
372674.062700   -0.04440    0.16518    0.25680   -0.17655   -0.01218    9.80807
372674.072700    0.11385    0.14777    0.12588   -0.16519   -0.02326    9.81991
372674.082700    0.09763    0.07901    0.22426   -0.16687   -0.01736    9.82700
372674.092700    0.23239    0.17286    0.37151   -0.16939   -0.01531    9.80773
372674.102700   -0.05581    0.05999    0.25004   -0.16398   -0.02959    9.81889
372674.112700    0.18266    0.01673    0.34246   -0.17027   -0.01489    9.82983
372674.122700    0.09362    0.14227    0.25892   -0.17766   -0.01133    9.81519
372674.132700    0.01186    0.07437    0.17899   -0.17510   -0.01853    9.82773
372674.142700   -0.14530    0.10096    0.35054   -0.16333   -0.01686    9.82983
372674.152700    0.01387    0.00934    0.13591   -0.17693   -0.00031    9.81974
372674.162700    0.22620    0.09998    0.21996   -0.16134   -0.01688    9.82306
372674.172700    0.18461    0.03266    0.44313   -0.17022   -0.01691    9.82629
372674.182700    0.14353    0.14112    0.16455   -0.17594   -0.01399    9.80665
372674.192700    0.08715   -0.03524    0.22374   -0.16808   -0.02675    9.81745
372674.202700    0.18392    0.14719    0.50294   -0.16166   -0.02110    9.82239
372674.212700   -0.09614    0.14209    0.21629   -0.16893   -0.01278    9.81162
372674.222700    0.01627    0.11138    0.31203   -0.16264   -0.01602    9.82591
372674.232700    0.08864    0.21068    0.30991   -0.17356   -0.00705    9.82585
372674.242700    0.08027    0.26035    0.31599   -0.16710   -0.00325    9.82260
372674.252700   -0.03627    0.02080    0.43636   -0.16435   -0.01775    9.83555
372674.262700    0.20168    0.17206    0.28791   -0.16451   -0.01792    9.82343
372674.272700    0.04297    0.10554    0.23669   -0.17201   -0.01435    9.82341
372674.282700    0.09775    0.04584    0.35839   -0.16814   -0.02312    9.82633
372674.292700   -0.02309    0.29227    0.27978   -0.15972   -0.02737    9.83455
372674.302700    0.09374   -0.12502    0.36973   -0.16950   -0.01643    9.81273
372674.312700   -0.18581    0.23211    0.09351   -0.17217   -0.02140    9.82632
372674.322700    0.02687    0.20409    0.19022   -0.16825   -0.01567    9.82698
372674.332700    0.05810    0.09362    0.16100   -0.17180   -0.01204    9.81055
372674.342700    0.16495    0.20626    0.35523   -0.16684   -0.02625    9.82422
372674.352700    0.04102    0.15642    0.31742   -0.15348   -0.00971    9.83226
372674.362700    0.09878    0.18931    0.30550   -0.17383   -0.01229    9.82198
372674.372700    0.00802    0.10898    0.24093   -0.15987   -0.02153    9.82416
372674.382700    0.03541    0.24941    0.23772   -0.16971   -0.01315    9.83089
372674.392700   -0.01318    0.16622    0.20558   -0.16893   -0.01757    9.80810
372674.402700    0.04314    0.14244    0.08079   -0.16784   -0.02286    9.83810
372674.412700    0.11316    0.17023    0.25881   -0.17377   -0.00941    9.82979
372674.422700   -0.02693    0.17063    0.39700   -0.16896   -0.01515    9.82306
372674.432700    0.12937   -0.01599    0.35690   -0.16672   -0.01976    9.81703
372674.442700    0.03518    0.16644    0.19309   -0.16750   -0.02469    9.82313
372674.452700    0.04498   -0.06251    0.08789   -0.17162   -0.00373    9.81406
372674.462700    0.04750    0.12468    0.29043   -0.16202   -0.01777    9.82378
372674.472700    0.03421   -0.00395    0.25308   -0.16285   -0.02151    9.82667
372674.482700    0.10886    0.04223    0.21354   -0.17522   -0.00021    9.81225
372674.492700    0.05947    0.09649    0.34985   -0.17139   -0.01468    9.82805
372674.502700    0.10078    0.18518    0.38663   -0.16520   -0.01118    9.82695
372674.512700    0.14593    0.14805    0.41557   -0.17136   -0.01157    9.81947
372674.522700   -0.10055    0.13155    0.13894   -0.17232   -0.01786    9.82914
372674.532700    0.01461    0.00619    0.33340   -0.17266   -0.01369    9.82947
372674.542700    0.01914    0.15940    0.25371   -0.16620   -0.01708    9.82628
372674.552700    0.07024    0.15057    0.22683   -0.16569   -0.01696    9.83270
372674.562700    0.05019   -0.05604    0.40657   -0.16368   -0.01190    9.82444
372674.572700    0.05575    0.07798    0.26832   -0.17244   -0.01274    9.81484
372674.582700   -0.08394    0.01564    0.27559   -0.15635   -0.02467    9.82490
372674.592700    0.07970   -0.06612    0.35357   -0.16917   -0.00525    9.82869
372674.602700    0.02510    0.15218    0.38663   -0.17621   -0.02209    9.81172
372674.612700    0.13207    0.19910    0.13866   -0.16342   -0.02312    9.83132
372674.622700    0.06578   -0.03598    0.29484   -0.16570   -0.01014    9.82907
372674.632700    0.16157    0.14685    0.22414   -0.17144   -0.01324    9.81663
372674.642700    0.16524    0.13436    0.23337   -0.16677   -0.02465    9.82028
372674.652700    0.04778   -0.04738    0.20781   -0.15705   -0.00764    9.83546
372674.662700    0.13791    0.15264    0.15138   -0.16581   -0.01642    9.81415
372674.672700    0.16851    0.12479    0.41952   -0.16609   -0.02312    9.83132
372674.682700    0.10164    0.09093    0.40686   -0.16662    0.00121    9.82363
372674.692700   -0.00349   -0.07317    0.32355   -0.16945   -0.00854    9.82371
372674.702700    0.04206    0.07070    0.41872   -0.16378   -0.01090    9.82052
372674.712700    0.09265    0.08881    0.37632   -0.16169   -0.01324    9.82089
372674.722700    0.16427    0.14433    0.24225   -0.16445   -0.02212    9.82061
372674.732700   -0.03655    0.29536    0.23686   -0.16968   -0.02856    9.82816
372674.742700    0.11832   -0.09442    0.34469   -0.17095   -0.00485    9.82797
372674.752700    0.05604   -0.05225    0.29393   -0.17121   -0.01575    9.81629
372674.762700    0.12227    0.06354    0.30080   -0.17260   -0.01967    9.83451
372674.772700    0.06537    0.07494    0.16146   -0.16521   -0.00578    9.81442
372674.782700    0.09345    0.15338    0.20071   -0.15763   -0.00882    9.81337
372674.792700    0.11459    0.08634    0.22626   -0.15537   -0.01728    9.82805
372674.802700    0.15900    0.10170    0.46553   -0.17036   -0.00532    9.81692
372674.812700    0.21990   -0.04337    0.32510   -0.17366   -0.01800    9.81703
372674.822700    0.11975   -0.02710    0.35781   -0.16498   -0.01835    9.83021
372674.832700    0.03621   -0.07638    0.18615   -0.16529   -0.01774    9.82307
372674.842700    0.00166    0.00349    0.21910   -0.17116   -0.01709    9.83663
372674.852700    0.01278    0.19561    0.30745   -0.16897   -0.01462    9.83197
372674.862700   -0.10118   -0.08990    0.23640   -0.17363   -0.01218    9.82054
372674.872700    0.12422    0.09144    0.46816   -0.18088   -0.02118    9.81599
372674.882700    0.08617    0.08354    0.26843   -0.16536   -0.01670    9.83162
372674.892700   -0.06400    0.10898    0.35065   -0.16490   -0.00651    9.80907
372674.902700    0.04710    0.15189    0.03329   -0.17169   -0.02631    9.83242
372674.912700    0.15206    0.15682    0.39322   -0.17756   -0.01797    9.83842
372674.922700    0.15710   -0.14118    0.29542   -0.17884   -0.00127    9.81298
372674.932700    0.14576   -0.09207    0.23428   -0.16457   -0.03003    9.82353
372674.942700    0.22913    0.06990    0.17888   -0.16928   -0.01314    9.82483
372674.952700    0.08434    0.03134    0.37374   -0.16713   -0.01464    9.81521
372674.962700   -0.00579    0.14072    0.18083   -0.16960   -0.02095    9.82738
372674.972700    0.11190    0.06904    0.48976   -0.17343   -0.00822    9.80804
372674.982700    0.16960    0.14410    0.20002   -0.16690   -0.02221    9.81277
372674.992700    0.05816    0.19068    0.17808   -0.15985   -0.03255    9.83353
372675.002700    0.09855    0.10015    0.29903   -0.16234   -0.00665    9.82726
372675.012700    0.17538    0.19137    0.25749   -0.16317   -0.01350    9.81769
372675.022700   -0.03008    0.03128    0.41236   -0.16363   -0.01569    9.83411
372675.032700    0.16381    0.10829    0.05076   -0.16723   -0.01387    9.82304
372675.042700    0.14164   -0.10067    0.32865   -0.16906   -0.01745    9.82022
372675.052700    0.07976    0.00745    0.33060   -0.16706   -0.01840    9.83235
372675.062700    0.18014    0.01438    0.40921   -0.17369   -0.01294    9.81913
372675.072700   -0.00298   -0.19761    0.42399   -0.17135   -0.01714    9.83199
372675.082700    0.18787    0.10674    0.23978   -0.16885   -0.01430    9.82698
372675.092700    0.21801    0.11304    0.19211   -0.15721   -0.01208    9.81838
372675.102700   -0.06663    0.04246    0.22695   -0.16537   -0.01963    9.81346
372675.112700   -0.01518    0.20753    0.25159   -0.17971   -0.01962    9.82204
372675.122700    0.01054    0.07299    0.10817   -0.16177    0.00278    9.81541
372675.132700   -0.10239    0.04503    0.24030   -0.15600   -0.02471    9.82989
372675.142700    0.12147    0.16897    0.35357   -0.16140   -0.01390    9.82945
372675.152700    0.03919    0.04102    0.27559   -0.17377   -0.01579    9.81701
372675.162700    0.21675    0.20753    0.35082   -0.16963   -0.02308    9.83061
372675.172700   -0.02836    0.07151    0.20529   -0.16401   -0.01390    9.83303
372675.182700    0.15258    0.12702    0.49595   -0.17366   -0.00054    9.81687
372675.192700    0.04251    0.08090    0.33587   -0.16363   -0.02117    9.82560
372675.202700    0.13327    0.20730    0.26986   -0.16551   -0.01107    9.82729
372675.212700    0.02223    0.13797    0.29318   -0.17421   -0.01692    9.80881
372675.222700    0.08411    0.11769    0.27015   -0.17302   -0.02503    9.82635
372675.232700    0.03919    0.13287    0.31587   -0.16896   -0.01127    9.82623
372675.242700    0.12330    0.02836    0.26969   -0.17376   -0.01100    9.80770
372675.252700    0.07850    0.08354    0.12800   -0.17049   -0.02189    9.82526
372675.262700    0.13018    0.00785    0.43894   -0.15638   -0.01628    9.83338
372675.272700    0.05071    0.17177    0.32636   -0.17070   -0.01982    9.82845
372675.282700    0.08474    0.13293    0.24929   -0.16508   -0.01382    9.83053
372675.292700    0.23514    0.03209    0.29685   -0.16395   -0.01786    9.83199
372675.302700    0.01811   -0.03352    0.46937   -0.16872   -0.03132    9.81321
372675.312700    0.21749    0.18340    0.23147   -0.15907   -0.01515    9.83053
372675.322700    0.28602    0.15223    0.31169   -0.15656   -0.00271    9.82080
372675.332700    0.07786    0.18283    0.47578   -0.16513   -0.01914    9.82059
372675.342700    0.17458    0.10812    0.32808   -0.16196   -0.02140    9.83059
372675.352700    0.11849   -0.01558    0.31839   -0.17063   -0.00882    9.81303
372675.362700    0.09351    0.03850    0.50518   -0.17467   -0.02812    9.82068
372675.372700    0.10823    0.10880    0.24144   -0.15782   -0.01974    9.82878
372675.382700    0.15556    0.22357    0.25628   -0.16876   -0.00871    9.82229
372675.392700    0.07443    0.19950    0.26614   -0.16658   -0.01633    9.82449
372675.402700   -0.01364    0.01793    0.25319   -0.15746   -0.00870    9.84045
372675.412700    0.22489    0.06400    0.21297   -0.16952   -0.02014    9.81276
372675.422700    0.05695    0.13533    0.23761   -0.17485   -0.01674    9.82700
372675.432700    0.17114    0.03610    0.44874   -0.16611   -0.00689    9.83083
372675.442700    0.09488   -0.11528    0.50300   -0.17148   -0.01823    9.81417
372675.452700    0.33684    0.08199    0.35443   -0.16204   -0.01585    9.81806
372675.462700    0.15917    0.19968    0.47939   -0.16939   -0.01041    9.82266
372675.472700    0.34143    0.24780    0.29169   -0.16871   -0.01822    9.81595
372675.482700    0.10015   -0.00264    0.23090   -0.16287   -0.02035    9.83023
372675.492700    0.05145    0.08193    0.33764   -0.15758   -0.01938    9.82628
372675.502700    0.23795    0.06818    0.14828   -0.18037   -0.02156    9.81100
372675.512700    0.06600    0.12301    0.25577   -0.16331   -0.02664    9.83491
372675.522700    0.01409   -0.03782    0.34710   -0.16506   -0.00611    9.80872
372675.532700    0.01220   -0.00556    0.38113   -0.17157   -0.01515    9.81272
372675.542700    0.03455   -0.04286    0.26837   -0.16457   -0.02396    9.83061
372675.552700    0.01232    0.07259    0.35850   -0.16815   -0.01091    9.82516
372675.562700    0.01197    0.11585    0.37924   -0.17480   -0.01889    9.81953
372675.572700    0.14714    0.14089    0.19406   -0.17169   -0.01803    9.83485
372675.582700    0.06721    0.01759    0.26614   -0.17547   -0.02202    9.80815
372675.592700   -0.02137    0.05804    0.10216   -0.16060   -0.01780    9.82021
372675.602700    0.25033    0.23142    0.27846   -0.16134   -0.01640    9.84160
372675.612700    0.07019   -0.10634    0.28293   -0.16316   -0.01674    9.82093
372675.622700    0.07901    0.12273    0.36738   -0.16197   -0.01841    9.81987
372675.632700    0.09597    0.16043    0.19658   -0.16624   -0.01703    9.82271
372675.642700    0.09941    0.12702    0.31788   -0.17215   -0.01889    9.81061
372675.652700    0.11012   -0.00086    0.24763   -0.16500   -0.02382    9.82740
372675.662700    0.09001   -0.06732    0.15676   -0.16391   -0.01632    9.82770
372675.672700    0.06245    0.01570    0.23577   -0.16648   -0.01269    9.81768
372675.682700    0.08824    0.16003    0.29903   -0.17386   -0.02188    9.82704
372675.692700    0.02412    0.15539    0.36623   -0.17102   -0.01573    9.82912
372675.702700   -0.15011    0.18478    0.27319   -0.16462   -0.01513    9.81413
372675.712700    0.13167    0.02418    0.34206   -0.17671   -0.02696    9.83065
372675.722700    0.09677    0.20787    0.31410   -0.16419   -0.01005    9.83157
372675.732700    0.05122    0.19870    0.33014   -0.17910   -0.01172    9.81234
372675.742700    0.18174    0.19572    0.26855   -0.16828   -0.02302    9.83667
372675.752700   -0.01163    0.14072    0.35266   -0.16865   -0.00652    9.82049
372675.762700    0.10176    0.19784    0.42021   -0.16936   -0.02023    9.80955
372675.772700   -0.00149    0.05523    0.18684   -0.16744   -0.02155    9.83131
372675.782700   -0.05019    0.08537    0.18575   -0.17063   -0.00657    9.81907
372675.792700   -0.04629    0.07179    0.17578   -0.17206   -0.01276    9.81556
372675.802700    0.04778    0.03839    0.15567   -0.15953   -0.01422    9.82945
372675.812700    0.04423    0.00080    0.36056   -0.16998   -0.00787    9.81230
372675.822700    0.03140    0.20604    0.26012   -0.16749   -0.02648    9.81780
372675.832700    0.07322   -0.05477    0.33048   -0.16493   -0.01873    9.83306
372675.842700    0.07638    0.08623    0.28843   -0.17422   -0.00958    9.81125
372675.852700    0.02143    0.02630    0.25989   -0.16466   -0.02261    9.82525
372675.862700    0.16152    0.09924    0.39391   -0.15882   -0.01519    9.83196
372675.872700    0.06841   -0.00258    0.34813   -0.17535   -0.01322    9.82377
372675.882700    0.05340    0.02510    0.47475   -0.16628   -0.02910    9.83137
372675.892700    0.14897    0.00728    0.36721   -0.16430   -0.01762    9.83056
372675.902700    0.17481   -0.05197    0.17578   -0.17118   -0.02082    9.81562
372675.912700    0.10416   -0.02074    0.26385   -0.16706   -0.02675    9.82065
372675.922700    0.13946    0.05191    0.34538   -0.17333   -0.01043    9.83551
372675.932700    0.05013    0.18701    0.21434   -0.16311   -0.02503    9.81386
372675.942700    0.10113    0.16610    0.11207   -0.17272   -0.02080    9.82489
372675.952700    0.00859    0.06515    0.32332   -0.17367   -0.01920    9.83771
372675.962700    0.28298    0.07827    0.29152   -0.16417   -0.01075    9.81303
372675.972700    0.24591   -0.07368    0.22832   -0.16871   -0.01483    9.82519
372675.982700    0.10772    0.14433    0.20374   -0.16720   -0.01767    9.82842
372675.992700    0.03501   -0.03237    0.49389   -0.16236   -0.01878    9.81880
372676.002700   -0.01375    0.10050    0.41585   -0.17224   -0.03432    9.83534
372676.012700    0.13602    0.17412    0.18037   -0.15855   -0.01796    9.82521
372676.022700    0.04526    0.07168    0.28831   -0.17278   -0.00967    9.80626
372676.032700   -0.00017    0.14754    0.30161   -0.16095   -0.01704    9.83946
372676.042700    0.09981    0.21515    0.16215   -0.16243   -0.00943    9.82978
372676.052700    0.04750   -0.07013    0.32510   -0.18083   -0.01405    9.82236
372676.062700    0.04217    0.02601    0.34532   -0.15628   -0.02039    9.83342
372676.072700    0.04045   -0.06658    0.35386   -0.16709   -0.01405    9.81306
372676.082700    0.20649   -0.04148    0.37116   -0.16497   -0.01792    9.82664
372676.092700   -0.03495    0.07901    0.45017   -0.16636   -0.01984    9.83557
372676.102700    0.08554   -0.08228    0.21452   -0.16222   -0.00456    9.83045
372676.112700    0.09494   -0.08514    0.31793   -0.16597   -0.01941    9.82559
372676.122700    0.19217    0.03575    0.26092   -0.17260   -0.00932    9.83549
372676.132700    0.05065    0.01203    0.39660   -0.17432   -0.01574    9.81951
372676.142700   -0.04578   -0.06165    0.25732   -0.17639   -0.01893    9.82203
372676.152700    0.00831    0.01404    0.04314   -0.16260   -0.01879    9.83698
372676.162700    0.03358    0.17865    0.32114   -0.16594   -0.00843    9.81301
372676.172700    0.13963    0.13006    0.32991   -0.17335   -0.02570    9.82315
