
Project:     run2
Program:     Inertial Explorer Version 9.00.2207
Profile:     ARLI_IMU_BIASES
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      C:\Users\pleba\Documents\gnss_course\run2\run2.cts
ProcessInfo: run2 by Unknown on 4/24/2026 at 09:12:41

Datum:       ETRS89
Master 1:    Name BUDD00DNK, Status ENABLED
             Antenna height 2.694 m, to ARP [LEIAR25.R4(LEIT)]
             Lat, Lon, El Hgt 55 44 19.91720, 12 29 59.84215, 87.941 m [ETRF2000, 2024.003]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=0.000, y=0.000, z=0.000 m (x-right, y-fwd, z-up)
Body to IMU Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees

  GPSTime      AccBiasX      AccBiasY      AccBiasZ    GyroDriftX    GyroDriftY    GyroDriftZ
    (sec)       (m/s^2)       (m/s^2)       (m/s^2)       (deg/s)       (deg/s)       (deg/s)
372710.85  -3.56589E-03   1.18505E-02   9.55354E-03   8.57506E-02   7.85556E-02   2.50600E-01
372710.86  -3.56590E-03   1.18505E-02   9.55355E-03   8.57506E-02   7.85555E-02   2.50600E-01
372710.86  -3.56591E-03   1.18505E-02   9.55357E-03   8.57505E-02   7.85555E-02   2.50600E-01
372710.87  -3.56592E-03   1.18505E-02   9.55358E-03   8.57505E-02   7.85555E-02   2.50600E-01
372710.87  -3.56593E-03   1.18505E-02   9.55360E-03   8.57505E-02   7.85555E-02   2.50600E-01
372710.88  -3.56594E-03   1.18505E-02   9.55361E-03   8.57504E-02   7.85555E-02   2.50601E-01
372710.88  -3.56595E-03   1.18505E-02   9.55363E-03   8.57504E-02   7.85555E-02   2.50601E-01
372710.89  -3.56596E-03   1.18505E-02   9.55364E-03   8.57504E-02   7.85555E-02   2.50601E-01
372710.89  -3.56597E-03   1.18505E-02   9.55366E-03   8.57503E-02   7.85555E-02   2.50601E-01
372710.90  -3.56598E-03   1.18505E-02   9.55367E-03   8.57503E-02   7.85555E-02   2.50601E-01
372710.90  -3.56599E-03   1.18505E-02   9.55369E-03   8.57503E-02   7.85555E-02   2.50601E-01
372710.91  -3.56600E-03   1.18505E-02   9.55370E-03   8.57502E-02   7.85555E-02   2.50601E-01
372710.91  -3.56602E-03   1.18505E-02   9.55372E-03   8.57502E-02   7.85555E-02   2.50601E-01
372710.92  -3.56603E-03   1.18505E-02   9.55373E-03   8.57502E-02   7.85555E-02   2.50601E-01
372710.92  -3.56604E-03   1.18505E-02   9.55375E-03   8.57501E-02   7.85555E-02   2.50601E-01
372710.93  -3.56605E-03   1.18505E-02   9.55376E-03   8.57501E-02   7.85555E-02   2.50601E-01
372710.93  -3.56606E-03   1.18505E-02   9.55378E-03   8.57501E-02   7.85555E-02   2.50601E-01
372710.94  -3.56607E-03   1.18505E-02   9.55379E-03   8.57500E-02   7.85555E-02   2.50601E-01
372710.94  -3.56608E-03   1.18505E-02   9.55381E-03   8.57500E-02   7.85555E-02   2.50601E-01
372710.95  -3.56609E-03   1.18505E-02   9.55382E-03   8.57500E-02   7.85554E-02   2.50601E-01
372710.95  -3.56610E-03   1.18505E-02   9.55384E-03   8.57499E-02   7.85554E-02   2.50601E-01
372710.96  -3.56611E-03   1.18505E-02   9.55385E-03   8.57499E-02   7.85554E-02   2.50601E-01
372710.96  -3.56612E-03   1.18505E-02   9.55387E-03   8.57499E-02   7.85554E-02   2.50602E-01
372710.97  -3.56613E-03   1.18505E-02   9.55388E-03   8.57498E-02   7.85554E-02   2.50602E-01
372710.97  -3.56614E-03   1.18505E-02   9.55390E-03   8.57498E-02   7.85554E-02   2.50602E-01
372710.98  -3.56615E-03   1.18505E-02   9.55391E-03   8.57498E-02   7.85554E-02   2.50602E-01
372710.98  -3.56616E-03   1.18505E-02   9.55393E-03   8.57497E-02   7.85554E-02   2.50602E-01
372710.99  -3.56617E-03   1.18505E-02   9.55394E-03   8.57497E-02   7.85554E-02   2.50602E-01
372710.99  -3.56618E-03   1.18505E-02   9.55396E-03   8.57497E-02   7.85554E-02   2.50602E-01
372711.00  -3.56619E-03   1.18505E-02   9.55397E-03   8.57496E-02   7.85554E-02   2.50602E-01
372711.00  -3.56621E-03   1.18505E-02   9.55399E-03   8.57496E-02   7.85554E-02   2.50602E-01
372711.01  -3.56622E-03   1.18505E-02   9.55400E-03   8.57496E-02   7.85554E-02   2.50602E-01
372711.01  -3.56623E-03   1.18505E-02   9.55402E-03   8.57495E-02   7.85554E-02   2.50602E-01
372711.02  -3.56624E-03   1.18505E-02   9.55403E-03   8.57495E-02   7.85554E-02   2.50602E-01
372711.02  -3.56625E-03   1.18505E-02   9.55405E-03   8.57495E-02   7.85554E-02   2.50602E-01
372711.03  -3.56626E-03   1.18505E-02   9.55406E-03   8.57494E-02   7.85554E-02   2.50602E-01
372711.03  -3.56627E-03   1.18505E-02   9.55408E-03   8.57494E-02   7.85554E-02   2.50602E-01
372711.04  -3.56628E-03   1.18505E-02   9.55409E-03   8.57494E-02   7.85554E-02   2.50602E-01
372711.04  -3.56629E-03   1.18505E-02   9.55411E-03   8.57493E-02   7.85553E-02   2.50602E-01
372711.05  -3.56630E-03   1.18505E-02   9.55412E-03   8.57493E-02   7.85553E-02   2.50603E-01
372711.05  -3.56631E-03   1.18505E-02   9.55414E-03   8.57493E-02   7.85553E-02   2.50603E-01
372711.06  -3.56632E-03   1.18505E-02   9.55415E-03   8.57492E-02   7.85553E-02   2.50603E-01
372711.06  -3.56633E-03   1.18505E-02   9.55417E-03   8.57492E-02   7.85553E-02   2.50603E-01
372711.07  -3.56634E-03   1.18505E-02   9.55418E-03   8.57492E-02   7.85553E-02   2.50603E-01
372711.07  -3.56636E-03   1.18504E-02   9.55420E-03   8.57491E-02   7.85553E-02   2.50603E-01
372711.08  -3.56637E-03   1.18504E-02   9.55421E-03   8.57491E-02   7.85553E-02   2.50603E-01
372711.08  -3.56638E-03   1.18504E-02   9.55423E-03   8.57491E-02   7.85553E-02   2.50603E-01
372711.09  -3.56639E-03   1.18504E-02   9.55424E-03   8.57490E-02   7.85553E-02   2.50603E-01
372711.09  -3.56640E-03   1.18504E-02   9.55426E-03   8.57490E-02   7.85553E-02   2.50603E-01
372711.10  -3.56641E-03   1.18504E-02   9.55427E-03   8.57490E-02   7.85553E-02   2.50603E-01
372711.10  -3.56642E-03   1.18504E-02   9.55429E-03   8.57489E-02   7.85553E-02   2.50603E-01
372711.11  -3.56643E-03   1.18504E-02   9.55430E-03   8.57489E-02   7.85553E-02   2.50603E-01
372711.11  -3.56644E-03   1.18504E-02   9.55432E-03   8.57489E-02   7.85553E-02   2.50603E-01
372711.12  -3.56645E-03   1.18504E-02   9.55433E-03   8.57488E-02   7.85553E-02   2.50603E-01
372711.12  -3.56646E-03   1.18504E-02   9.55435E-03   8.57488E-02   7.85553E-02   2.50603E-01
372711.13  -3.56647E-03   1.18504E-02   9.55436E-03   8.57488E-02   7.85553E-02   2.50604E-01
372711.13  -3.56649E-03   1.18504E-02   9.55438E-03   8.57487E-02   7.85552E-02   2.50604E-01
372711.14  -3.56650E-03   1.18504E-02   9.55439E-03   8.57487E-02   7.85552E-02   2.50604E-01
372711.14  -3.56651E-03   1.18504E-02   9.55441E-03   8.57487E-02   7.85552E-02   2.50604E-01
372711.15  -3.56652E-03   1.18504E-02   9.55442E-03   8.57486E-02   7.85552E-02   2.50604E-01
372711.15  -3.56653E-03   1.18504E-02   9.55444E-03   8.57486E-02   7.85552E-02   2.50604E-01
372711.16  -3.56654E-03   1.18504E-02   9.55445E-03   8.57486E-02   7.85552E-02   2.50604E-01
372711.16  -3.56655E-03   1.18504E-02   9.55447E-03   8.57485E-02   7.85552E-02   2.50604E-01
372711.17  -3.56656E-03   1.18504E-02   9.55448E-03   8.57485E-02   7.85552E-02   2.50604E-01
372711.17  -3.56657E-03   1.18504E-02   9.55450E-03   8.57485E-02   7.85552E-02   2.50604E-01
372711.18  -3.56658E-03   1.18504E-02   9.55451E-03   8.57484E-02   7.85552E-02   2.50604E-01
372711.18  -3.56660E-03   1.18504E-02   9.55453E-03   8.57484E-02   7.85552E-02   2.50604E-01
372711.19  -3.56661E-03   1.18504E-02   9.55454E-03   8.57484E-02   7.85552E-02   2.50604E-01
372711.19  -3.56662E-03   1.18504E-02   9.55456E-03   8.57483E-02   7.85552E-02   2.50604E-01
372711.20  -3.56663E-03   1.18504E-02   9.55457E-03   8.57483E-02   7.85552E-02   2.50604E-01
372711.20  -3.56664E-03   1.18504E-02   9.55459E-03   8.57483E-02   7.85552E-02   2.50604E-01
372711.21  -3.56665E-03   1.18504E-02   9.55460E-03   8.57482E-02   7.85552E-02   2.50604E-01
372711.21  -3.56666E-03   1.18504E-02   9.55462E-03   8.57482E-02   7.85552E-02   2.50605E-01
372711.22  -3.56667E-03   1.18504E-02   9.55463E-03   8.57482E-02   7.85552E-02   2.50605E-01
372711.22  -3.56668E-03   1.18504E-02   9.55465E-03   8.57481E-02   7.85552E-02   2.50605E-01
372711.23  -3.56670E-03   1.18504E-02   9.55466E-03   8.57481E-02   7.85552E-02   2.50605E-01
372711.23  -3.56671E-03   1.18504E-02   9.55468E-03   8.57481E-02   7.85551E-02   2.50605E-01
372711.24  -3.56672E-03   1.18504E-02   9.55469E-03   8.57480E-02   7.85551E-02   2.50605E-01
372711.24  -3.56673E-03   1.18504E-02   9.55471E-03   8.57480E-02   7.85551E-02   2.50605E-01
372711.25  -3.56674E-03   1.18504E-02   9.55472E-03   8.57480E-02   7.85551E-02   2.50605E-01
372711.25  -3.56675E-03   1.18504E-02   9.55474E-03   8.57479E-02   7.85551E-02   2.50605E-01
372711.26  -3.56676E-03   1.18504E-02   9.55475E-03   8.57479E-02   7.85551E-02   2.50605E-01
372711.26  -3.56677E-03   1.18504E-02   9.55477E-03   8.57479E-02   7.85551E-02   2.50605E-01
372711.27  -3.56679E-03   1.18504E-02   9.55478E-03   8.57478E-02   7.85551E-02   2.50605E-01
372711.27  -3.56680E-03   1.18504E-02   9.55480E-03   8.57478E-02   7.85551E-02   2.50605E-01
372711.28  -3.56681E-03   1.18504E-02   9.55481E-03   8.57478E-02   7.85551E-02   2.50605E-01
372711.28  -3.56682E-03   1.18504E-02   9.55483E-03   8.57477E-02   7.85551E-02   2.50605E-01
372711.29  -3.56683E-03   1.18504E-02   9.55484E-03   8.57477E-02   7.85551E-02   2.50605E-01
372711.29  -3.56684E-03   1.18504E-02   9.55486E-03   8.57477E-02   7.85551E-02   2.50606E-01
372711.30  -3.56685E-03   1.18504E-02   9.55487E-03   8.57476E-02   7.85551E-02   2.50606E-01
372711.30  -3.56686E-03   1.18504E-02   9.55489E-03   8.57476E-02   7.85551E-02   2.50606E-01
372711.31  -3.56688E-03   1.18504E-02   9.55490E-03   8.57476E-02   7.85551E-02   2.50606E-01
372711.31  -3.56689E-03   1.18504E-02   9.55492E-03   8.57475E-02   7.85551E-02   2.50606E-01
372711.32  -3.56690E-03   1.18504E-02   9.55493E-03   8.57475E-02   7.85551E-02   2.50606E-01
372711.32  -3.56691E-03   1.18504E-02   9.55495E-03   8.57475E-02   7.85551E-02   2.50606E-01
372711.33  -3.56692E-03   1.18504E-02   9.55497E-03   8.57474E-02   7.85550E-02   2.50606E-01
372711.33  -3.56693E-03   1.18504E-02   9.55498E-03   8.57474E-02   7.85550E-02   2.50606E-01
372711.34  -3.56694E-03   1.18504E-02   9.55500E-03   8.57474E-02   7.85550E-02   2.50606E-01
372711.34  -3.56695E-03   1.18504E-02   9.55501E-03   8.57473E-02   7.85550E-02   2.50606E-01
372711.35  -3.56697E-03   1.18504E-02   9.55503E-03   8.57473E-02   7.85550E-02   2.50606E-01
372711.35  -3.56698E-03   1.18504E-02   9.55504E-03   8.57473E-02   7.85550E-02   2.50606E-01
372711.36  -3.56699E-03   1.18504E-02   9.55506E-03   8.57472E-02   7.85550E-02   2.50606E-01
372711.36  -3.56700E-03   1.18504E-02   9.55507E-03   8.57472E-02   7.85550E-02   2.50606E-01
372711.37  -3.56701E-03   1.18504E-02   9.55509E-03   8.57472E-02   7.85550E-02   2.50606E-01
372711.37  -3.56702E-03   1.18504E-02   9.55510E-03   8.57471E-02   7.85550E-02   2.50606E-01
372711.38  -3.56704E-03   1.18504E-02   9.55512E-03   8.57471E-02   7.85550E-02   2.50607E-01
372711.38  -3.56705E-03   1.18504E-02   9.55513E-03   8.57471E-02   7.85550E-02   2.50607E-01
372711.39  -3.56706E-03   1.18504E-02   9.55515E-03   8.57470E-02   7.85550E-02   2.50607E-01
372711.39  -3.56707E-03   1.18504E-02   9.55516E-03   8.57470E-02   7.85550E-02   2.50607E-01
372711.40  -3.56708E-03   1.18504E-02   9.55518E-03   8.57470E-02   7.85550E-02   2.50607E-01
372711.40  -3.56709E-03   1.18504E-02   9.55519E-03   8.57469E-02   7.85550E-02   2.50607E-01
372711.41  -3.56710E-03   1.18504E-02   9.55521E-03   8.57469E-02   7.85550E-02   2.50607E-01
372711.41  -3.56712E-03   1.18504E-02   9.55522E-03   8.57469E-02   7.85550E-02   2.50607E-01
372711.42  -3.56713E-03   1.18504E-02   9.55524E-03   8.57468E-02   7.85550E-02   2.50607E-01
372711.42  -3.56714E-03   1.18504E-02   9.55526E-03   8.57468E-02   7.85550E-02   2.50607E-01
372711.43  -3.56715E-03   1.18504E-02   9.55527E-03   8.57468E-02   7.85550E-02   2.50607E-01
372711.43  -3.56716E-03   1.18504E-02   9.55529E-03   8.57467E-02   7.85549E-02   2.50607E-01
372711.44  -3.56717E-03   1.18504E-02   9.55530E-03   8.57467E-02   7.85549E-02   2.50607E-01
372711.44  -3.56719E-03   1.18504E-02   9.55532E-03   8.57467E-02   7.85549E-02   2.50607E-01
372711.45  -3.56720E-03   1.18504E-02   9.55533E-03   8.57466E-02   7.85549E-02   2.50607E-01
372711.45  -3.56721E-03   1.18504E-02   9.55535E-03   8.57466E-02   7.85549E-02   2.50607E-01
372711.46  -3.56722E-03   1.18504E-02   9.55536E-03   8.57465E-02   7.85549E-02   2.50607E-01
372711.46  -3.56723E-03   1.18504E-02   9.55538E-03   8.57465E-02   7.85549E-02   2.50608E-01
372711.47  -3.56724E-03   1.18504E-02   9.55539E-03   8.57465E-02   7.85549E-02   2.50608E-01
372711.47  -3.56726E-03   1.18504E-02   9.55541E-03   8.57465E-02   7.85549E-02   2.50608E-01
372711.48  -3.56727E-03   1.18504E-02   9.55542E-03   8.57464E-02   7.85549E-02   2.50608E-01
372711.48  -3.56728E-03   1.18504E-02   9.55544E-03   8.57464E-02   7.85549E-02   2.50608E-01
372711.49  -3.56729E-03   1.18504E-02   9.55545E-03   8.57463E-02   7.85549E-02   2.50608E-01
372711.49  -3.56730E-03   1.18504E-02   9.55547E-03   8.57463E-02   7.85549E-02   2.50608E-01
372711.50  -3.56731E-03   1.18504E-02   9.55548E-03   8.57463E-02   7.85549E-02   2.50608E-01
372711.50  -3.56733E-03   1.18504E-02   9.55550E-03   8.57462E-02   7.85549E-02   2.50608E-01
372711.51  -3.56734E-03   1.18504E-02   9.55551E-03   8.57462E-02   7.85549E-02   2.50608E-01
372711.51  -3.56735E-03   1.18504E-02   9.55553E-03   8.57462E-02   7.85549E-02   2.50608E-01
372711.52  -3.56736E-03   1.18504E-02   9.55555E-03   8.57461E-02   7.85549E-02   2.50608E-01
372711.52  -3.56737E-03   1.18504E-02   9.55556E-03   8.57461E-02   7.85549E-02   2.50608E-01
372711.53  -3.56739E-03   1.18504E-02   9.55558E-03   8.57461E-02   7.85549E-02   2.50608E-01
372711.53  -3.56740E-03   1.18504E-02   9.55559E-03   8.57460E-02   7.85549E-02   2.50608E-01
372711.54  -3.56741E-03   1.18504E-02   9.55561E-03   8.57460E-02   7.85548E-02   2.50608E-01
372711.54  -3.56742E-03   1.18504E-02   9.55562E-03   8.57460E-02   7.85548E-02   2.50609E-01
372711.55  -3.56743E-03   1.18504E-02   9.55564E-03   8.57459E-02   7.85548E-02   2.50609E-01
372711.55  -3.56745E-03   1.18504E-02   9.55565E-03   8.57459E-02   7.85548E-02   2.50609E-01
372711.56  -3.56746E-03   1.18504E-02   9.55567E-03   8.57459E-02   7.85548E-02   2.50609E-01
372711.56  -3.56747E-03   1.18504E-02   9.55568E-03   8.57458E-02   7.85548E-02   2.50609E-01
372711.57  -3.56748E-03   1.18504E-02   9.55570E-03   8.57458E-02   7.85548E-02   2.50609E-01
372711.57  -3.56749E-03   1.18504E-02   9.55571E-03   8.57458E-02   7.85548E-02   2.50609E-01
372711.58  -3.56750E-03   1.18504E-02   9.55573E-03   8.57457E-02   7.85548E-02   2.50609E-01
372711.58  -3.56752E-03   1.18504E-02   9.55574E-03   8.57457E-02   7.85548E-02   2.50609E-01
372711.59  -3.56753E-03   1.18504E-02   9.55576E-03   8.57457E-02   7.85548E-02   2.50609E-01
372711.59  -3.56754E-03   1.18504E-02   9.55578E-03   8.57456E-02   7.85548E-02   2.50609E-01
372711.60  -3.56755E-03   1.18504E-02   9.55579E-03   8.57456E-02   7.85548E-02   2.50609E-01
372711.60  -3.56756E-03   1.18504E-02   9.55581E-03   8.57456E-02   7.85548E-02   2.50609E-01
372711.61  -3.56758E-03   1.18504E-02   9.55582E-03   8.57455E-02   7.85548E-02   2.50609E-01
372711.61  -3.56759E-03   1.18504E-02   9.55584E-03   8.57455E-02   7.85548E-02   2.50609E-01
372711.62  -3.56760E-03   1.18504E-02   9.55585E-03   8.57455E-02   7.85548E-02   2.50609E-01
372711.62  -3.56761E-03   1.18504E-02   9.55587E-03   8.57454E-02   7.85548E-02   2.50609E-01
372711.63  -3.56763E-03   1.18504E-02   9.55588E-03   8.57454E-02   7.85548E-02   2.50609E-01
372711.63  -3.56764E-03   1.18504E-02   9.55590E-03   8.57454E-02   7.85548E-02   2.50610E-01
372711.64  -3.56765E-03   1.18504E-02   9.55591E-03   8.57453E-02   7.85548E-02   2.50610E-01
372711.64  -3.56766E-03   1.18504E-02   9.55593E-03   8.57453E-02   7.85548E-02   2.50610E-01
372711.65  -3.56767E-03   1.18504E-02   9.55595E-03   8.57453E-02   7.85547E-02   2.50610E-01
372711.65  -3.56769E-03   1.18504E-02   9.55596E-03   8.57452E-02   7.85547E-02   2.50610E-01
372711.66  -3.56770E-03   1.18504E-02   9.55598E-03   8.57452E-02   7.85547E-02   2.50610E-01
372711.66  -3.56771E-03   1.18504E-02   9.55599E-03   8.57452E-02   7.85547E-02   2.50610E-01
372711.67  -3.56772E-03   1.18504E-02   9.55601E-03   8.57451E-02   7.85547E-02   2.50610E-01
372711.67  -3.56774E-03   1.18504E-02   9.55602E-03   8.57451E-02   7.85547E-02   2.50610E-01
372711.68  -3.56775E-03   1.18504E-02   9.55604E-03   8.57451E-02   7.85547E-02   2.50610E-01
372711.68  -3.56776E-03   1.18504E-02   9.55605E-03   8.57450E-02   7.85547E-02   2.50610E-01
372711.69  -3.56777E-03   1.18504E-02   9.55607E-03   8.57450E-02   7.85547E-02   2.50610E-01
372711.69  -3.56778E-03   1.18504E-02   9.55608E-03   8.57450E-02   7.85547E-02   2.50610E-01
372711.70  -3.56780E-03   1.18504E-02   9.55610E-03   8.57449E-02   7.85547E-02   2.50610E-01
372711.70  -3.56781E-03   1.18504E-02   9.55612E-03   8.57449E-02   7.85547E-02   2.50610E-01
372711.71  -3.56782E-03   1.18504E-02   9.55613E-03   8.57449E-02   7.85547E-02   2.50610E-01
372711.71  -3.56783E-03   1.18504E-02   9.55615E-03   8.57448E-02   7.85547E-02   2.50611E-01
372711.72  -3.56785E-03   1.18504E-02   9.55616E-03   8.57448E-02   7.85547E-02   2.50611E-01
372711.72  -3.56786E-03   1.18504E-02   9.55618E-03   8.57447E-02   7.85547E-02   2.50611E-01
372711.73  -3.56787E-03   1.18504E-02   9.55619E-03   8.57447E-02   7.85547E-02   2.50611E-01
372711.73  -3.56788E-03   1.18504E-02   9.55621E-03   8.57447E-02   7.85547E-02   2.50611E-01
372711.74  -3.56790E-03   1.18504E-02   9.55622E-03   8.57446E-02   7.85547E-02   2.50611E-01
372711.74  -3.56791E-03   1.18504E-02   9.55624E-03   8.57446E-02   7.85547E-02   2.50611E-01
372711.75  -3.56792E-03   1.18504E-02   9.55625E-03   8.57446E-02   7.85547E-02   2.50611E-01
372711.75  -3.56793E-03   1.18504E-02   9.55627E-03   8.57445E-02   7.85547E-02   2.50611E-01
372711.76  -3.56795E-03   1.18504E-02   9.55629E-03   8.57445E-02   7.85547E-02   2.50611E-01
372711.76  -3.56796E-03   1.18504E-02   9.55630E-03   8.57445E-02   7.85547E-02   2.50611E-01
372711.77  -3.56797E-03   1.18504E-02   9.55632E-03   8.57444E-02   7.85546E-02   2.50611E-01
372711.77  -3.56798E-03   1.18504E-02   9.55633E-03   8.57444E-02   7.85546E-02   2.50611E-01
372711.78  -3.56800E-03   1.18504E-02   9.55635E-03   8.57444E-02   7.85546E-02   2.50611E-01
372711.78  -3.56801E-03   1.18504E-02   9.55636E-03   8.57443E-02   7.85546E-02   2.50611E-01
372711.79  -3.56802E-03   1.18504E-02   9.55638E-03   8.57443E-02   7.85546E-02   2.50611E-01
372711.79  -3.56803E-03   1.18504E-02   9.55639E-03   8.57443E-02   7.85546E-02   2.50611E-01
372711.80  -3.56805E-03   1.18504E-02   9.55641E-03   8.57442E-02   7.85546E-02   2.50612E-01
372711.80  -3.56806E-03   1.18504E-02   9.55642E-03   8.57442E-02   7.85546E-02   2.50612E-01
372711.81  -3.56807E-03   1.18504E-02   9.55644E-03   8.57442E-02   7.85546E-02   2.50612E-01
372711.81  -3.56808E-03   1.18504E-02   9.55646E-03   8.57441E-02   7.85546E-02   2.50612E-01
372711.82  -3.56810E-03   1.18504E-02   9.55647E-03   8.57441E-02   7.85546E-02   2.50612E-01
372711.82  -3.56811E-03   1.18504E-02   9.55649E-03   8.57441E-02   7.85546E-02   2.50612E-01
372711.83  -3.56812E-03   1.18504E-02   9.55650E-03   8.57440E-02   7.85546E-02   2.50612E-01
372711.83  -3.56813E-03   1.18504E-02   9.55652E-03   8.57440E-02   7.85546E-02   2.50612E-01
372711.84  -3.56815E-03   1.18504E-02   9.55653E-03   8.57440E-02   7.85546E-02   2.50612E-01
372711.84  -3.56816E-03   1.18504E-02   9.55655E-03   8.57439E-02   7.85546E-02   2.50612E-01
372711.85  -3.56817E-03   1.18504E-02   9.55657E-03   8.57439E-02   7.85546E-02   2.50612E-01
372711.85  -3.56819E-03   1.18504E-02   9.55658E-03   8.57439E-02   7.85546E-02   2.50612E-01
372711.86  -3.56820E-03   1.18504E-02   9.55660E-03   8.57438E-02   7.85546E-02   2.50612E-01
372711.86  -3.56821E-03   1.18504E-02   9.55661E-03   8.57438E-02   7.85546E-02   2.50612E-01
372711.87  -3.56822E-03   1.18504E-02   9.55663E-03   8.57437E-02   7.85546E-02   2.50612E-01
372711.87  -3.56824E-03   1.18504E-02   9.55664E-03   8.57437E-02   7.85546E-02   2.50612E-01
372711.88  -3.56825E-03   1.18504E-02   9.55666E-03   8.57437E-02   7.85546E-02   2.50612E-01
372711.88  -3.56826E-03   1.18504E-02   9.55667E-03   8.57436E-02   7.85546E-02   2.50613E-01
372711.89  -3.56827E-03   1.18504E-02   9.55669E-03   8.57436E-02   7.85546E-02   2.50613E-01
372711.89  -3.56829E-03   1.18504E-02   9.55671E-03   8.57436E-02   7.85546E-02   2.50613E-01
372711.90  -3.56830E-03   1.18504E-02   9.55672E-03   8.57435E-02   7.85545E-02   2.50613E-01
372711.90  -3.56831E-03   1.18504E-02   9.55674E-03   8.57435E-02   7.85545E-02   2.50613E-01
372711.91  -3.56833E-03   1.18504E-02   9.55675E-03   8.57435E-02   7.85545E-02   2.50613E-01
372711.91  -3.56834E-03   1.18504E-02   9.55677E-03   8.57434E-02   7.85545E-02   2.50613E-01
372711.92  -3.56835E-03   1.18504E-02   9.55678E-03   8.57434E-02   7.85545E-02   2.50613E-01
372711.92  -3.56836E-03   1.18504E-02   9.55680E-03   8.57434E-02   7.85545E-02   2.50613E-01
372711.93  -3.56838E-03   1.18504E-02   9.55682E-03   8.57433E-02   7.85545E-02   2.50613E-01
372711.93  -3.56839E-03   1.18504E-02   9.55683E-03   8.57433E-02   7.85545E-02   2.50613E-01
372711.94  -3.56840E-03   1.18504E-02   9.55685E-03   8.57433E-02   7.85545E-02   2.50613E-01
372711.94  -3.56842E-03   1.18504E-02   9.55686E-03   8.57432E-02   7.85545E-02   2.50613E-01
372711.95  -3.56843E-03   1.18504E-02   9.55688E-03   8.57432E-02   7.85545E-02   2.50613E-01
372711.95  -3.56844E-03   1.18504E-02   9.55689E-03   8.57432E-02   7.85545E-02   2.50613E-01
372711.96  -3.56846E-03   1.18504E-02   9.55691E-03   8.57431E-02   7.85545E-02   2.50613E-01
372711.96  -3.56847E-03   1.18504E-02   9.55692E-03   8.57431E-02   7.85545E-02   2.50613E-01
372711.97  -3.56848E-03   1.18504E-02   9.55694E-03   8.57431E-02   7.85545E-02   2.50614E-01
372711.97  -3.56849E-03   1.18504E-02   9.55696E-03   8.57430E-02   7.85545E-02   2.50614E-01
372711.98  -3.56851E-03   1.18504E-02   9.55697E-03   8.57430E-02   7.85545E-02   2.50614E-01
372711.98  -3.56852E-03   1.18504E-02   9.55699E-03   8.57430E-02   7.85545E-02   2.50614E-01
372711.99  -3.56853E-03   1.18504E-02   9.55700E-03   8.57429E-02   7.85545E-02   2.50614E-01
372711.99  -3.56855E-03   1.18504E-02   9.55702E-03   8.57429E-02   7.85545E-02   2.50614E-01
372712.00  -3.56856E-03   1.18504E-02   9.55703E-03   8.57429E-02   7.85545E-02   2.50614E-01
372712.00  -3.56857E-03   1.18504E-02   9.55705E-03   8.57428E-02   7.85545E-02   2.50614E-01
372712.01  -3.56859E-03   1.18504E-02   9.55707E-03   8.57428E-02   7.85545E-02   2.50614E-01
372712.01  -3.56860E-03   1.18504E-02   9.55708E-03   8.57427E-02   7.85545E-02   2.50614E-01
372712.02  -3.56861E-03   1.18504E-02   9.55710E-03   8.57427E-02   7.85545E-02   2.50614E-01
372712.02  -3.56863E-03   1.18504E-02   9.55711E-03   8.57427E-02   7.85544E-02   2.50614E-01
372712.03  -3.56864E-03   1.18504E-02   9.55713E-03   8.57426E-02   7.85544E-02   2.50614E-01
372712.03  -3.56865E-03   1.18504E-02   9.55714E-03   8.57426E-02   7.85544E-02   2.50614E-01
372712.04  -3.56867E-03   1.18505E-02   9.55716E-03   8.57426E-02   7.85544E-02   2.50614E-01
372712.04  -3.56868E-03   1.18505E-02   9.55718E-03   8.57425E-02   7.85544E-02   2.50614E-01
372712.05  -3.56869E-03   1.18505E-02   9.55719E-03   8.57425E-02   7.85544E-02   2.50614E-01
372712.05  -3.56871E-03   1.18505E-02   9.55721E-03   8.57425E-02   7.85544E-02   2.50615E-01
372712.06  -3.56872E-03   1.18505E-02   9.55722E-03   8.57424E-02   7.85544E-02   2.50615E-01
372712.06  -3.56873E-03   1.18505E-02   9.55724E-03   8.57424E-02   7.85544E-02   2.50615E-01
372712.07  -3.56875E-03   1.18505E-02   9.55725E-03   8.57424E-02   7.85544E-02   2.50615E-01
372712.07  -3.56876E-03   1.18505E-02   9.55727E-03   8.57423E-02   7.85544E-02   2.50615E-01
372712.08  -3.56877E-03   1.18505E-02   9.55729E-03   8.57423E-02   7.85544E-02   2.50615E-01
372712.08  -3.56879E-03   1.18505E-02   9.55730E-03   8.57423E-02   7.85544E-02   2.50615E-01
372712.09  -3.56880E-03   1.18505E-02   9.55732E-03   8.57422E-02   7.85544E-02   2.50615E-01
372712.09  -3.56881E-03   1.18505E-02   9.55733E-03   8.57422E-02   7.85544E-02   2.50615E-01
