GPSTime,X-ECEF,Y-ECEF,Z-ECEF,cdt,variance,VX-ECEF,VY-ECEF,VZ-ECEF
2026-04-23 07:32:04.900,3509425.64903534,779149.1037832345,5250992.010631971,-46188.57257504414,52.15915256389381,-0.06036515347659588,-0.5976558406837285,-0.6453864276409149
2026-04-23 07:32:05.000,3509425.6305899587,779149.1009302371,5250992.036319691,-46193.013018635,52.51491224383528,-0.18445381429046392,-0.02852997393347323,0.2568771969527006
2026-04-23 07:32:05.100,3509425.6762463157,779149.0530181581,5250991.925846021,-46197.49195828572,51.94563222022123,0.4565635696053505,-0.4791207902599126,-1.1047367006540298
2026-04-23 07:32:05.200,3509425.5245904853,779149.1710831558,5250992.139828734,-46201.925993117715,53.38782348717062,-1.5165583044290543,1.1806499771773815,2.1398271340876818
2026-04-23 07:32:05.300,3509425.449457667,779149.2314076796,5250992.186195705,-46206.4434417902,54.60542952056206,-0.7513281842693686,0.6032452383078635,0.46366970986127853
2026-04-23 07:32:05.400,3509425.4431117754,779149.2292735575,5250992.14732536,-46210.95593269452,54.750200797159614,-0.06345891393721104,-0.021341220708563924,-0.3887034486979246
2026-04-23 07:32:05.500,3509425.3953113225,779149.2738719475,5250991.96066871,-46215.567343969145,54.48167228368258,-0.47800452914088964,0.4459838999900967,-1.866566501557827
2026-04-23 07:32:05.600,3509425.497764855,779149.2754515748,5250992.050326093,-46219.923901345224,53.76321365732338,1.0245353262871504,0.015796272782608867,0.896573830395937
2026-04-23 07:32:05.700,3509425.5840310617,779149.2920133617,5250992.103895878,-46224.328098254235,53.642527723499065,0.8626620657742023,0.1656178687699139,0.535697853192687
2026-04-23 07:32:05.800,3509425.4919462823,779149.3572787973,5250992.040287713,-46228.879982045895,53.59123295825101,-0.9208477940410376,0.6526543560903519,-0.6360816583037376
2026-04-23 07:32:05.900,3509426.6505483757,779148.2545071766,5250991.207979355,-46232.950845169915,55.82610817312755,11.58602093346417,-11.027716207318008,-8.323083575814962
2026-04-23 07:32:06.000,3509425.5774457315,779149.4446240119,5250992.171585186,-46237.71639584728,54.06004741938751,-10.731026441790164,11.901168352924287,9.636058313772082
2026-04-23 07:32:06.100,3509425.5257490175,779149.4898860872,5250992.20712993,-46242.2167985791,54.76533570140092,-0.5169671401381493,0.4526207537855953,0.3554474376142025
2026-04-23 07:32:06.200,3509425.487777676,779149.4916884566,5250992.196544823,-46246.70341197408,54.381207785369895,-0.37971341516822577,0.01802369370125234,-0.10585106909275055
2026-04-23 07:32:06.300,3509425.542774964,779149.3833705279,5250992.216019981,-46251.138161219984,54.70174108968745,0.5499728815630078,-1.0831792873796076,0.19475157372653484
2026-04-23 07:32:06.400,3509425.515661261,779149.3970194445,5250992.28653955,-46255.59643949737,55.123937866022345,-0.27113703079521656,0.13648916617967188,0.7051956932991743
2026-04-23 07:32:06.500,3509425.609279582,779149.3802869701,5250992.223184178,-46260.05626947311,54.661028158916615,0.936183207668364,-0.16732474439777434,-0.6335537228733301
2026-04-23 07:32:06.600,3509425.6193303466,779149.3100363698,5250992.116907523,-46264.528545540656,54.42188002094328,0.1005076477304101,-0.7025060022715479,-1.0627665463835
2026-04-23 07:32:06.700,3509425.5691359728,779149.2594655993,5250992.105647553,-46269.0361836949,54.494329700245586,-0.5019437381997705,-0.5057077051606029,-0.11259970255196095
2026-04-23 07:32:06.800,3509425.4862287585,779149.2931440993,5250992.102609189,-46273.54779816383,54.18203474229998,-0.8290721429511905,0.3367849998176098,-0.030383635312318802
2026-04-23 07:32:06.900,3509426.755631361,779148.1312145971,5250991.299995959,-46277.52118368384,56.18835388682766,12.69402602687478,-11.619295021519065,-8.026132304221392
2026-04-23 07:32:07.000,3509426.786715245,779148.1105182334,5250991.365705033,-46281.94148859907,56.1986731954569,0.31083883717656136,-0.20696363761089742,0.6570907402783632
2026-04-23 07:32:07.100,3509425.6640791832,779149.2612546734,5250992.267796992,-46286.74197314903,53.76675627648399,-11.226360616274178,11.50736439973116,9.020919594913721
2026-04-23 07:32:07.200,3509425.7353920555,779149.2698239723,5250992.32092694,-46291.13800180217,54.358165173299994,0.7131287222728133,0.08569298894144595,0.531299477443099
2026-04-23 07:32:07.300,3509425.7948522656,779149.2372203952,5250992.249812622,-46295.604346768836,54.591213336114365,0.594602101482451,-0.32603577012196183,-0.711143184453249
2026-04-23 07:32:07.400,3509425.8456271333,779149.1257673735,5250992.188051166,-46300.04895924189,53.82566443942028,0.5077486764639616,-1.1145302176009864,-0.6176145561039448
2026-04-23 07:32:07.500,3509425.8488414474,779149.0810331608,5250992.052808389,-46304.60579633938,52.583142609469846,0.03214314114302397,-0.4473421268630773,-1.3524277694523335
2026-04-23 07:32:07.600,3509425.877921926,779149.0199242797,5250991.920096924,-46309.09687891396,51.85116667071882,0.29080478474497795,-0.6110888114199042,-1.3271146547049284
2026-04-23 07:32:07.700,3509426.049218154,779148.9204516045,5250991.885243419,-46313.508659203464,50.596109879188916,1.7129622818902135,-0.9947267512325197,-0.34853504970669746
2026-04-23 07:32:07.800,3509426.147418028,779148.8855660092,5250991.787617395,-46317.94506939588,49.561961343912614,0.9819987416267395,-0.3488559531979263,-0.9762602392584085
2026-04-23 07:32:07.900,3509426.125663803,779148.8503465288,5250991.725261495,-46322.43488212361,49.4046816146988,-0.21754225250333548,-0.3521948039997369,-0.6235589925199747
2026-04-23 07:32:08.000,3509426.1636756267,779148.8572693826,5250991.782066972,-46326.86749056122,48.70808885460463,0.38011823780834675,0.06922853761352599,0.5680547654628754
2026-04-23 07:32:08.100,3509426.2978534303,779148.8711394692,5250991.818257249,-46331.26375193163,48.15696793418272,1.341778035275638,0.13870086637325585,0.36190276965498924
2026-04-23 07:32:08.200,3509426.5561965983,779148.7629043596,5250991.700073962,-46335.63017781475,47.84014468281846,2.583431680686772,-1.0823510959744453,-1.1818328686058521
2026-04-23 07:32:08.300,3509427.2245541783,779148.0689811726,5250991.238304447,-46339.825108667676,53.85714328617254,6.683575799688697,-6.939231869764626,-4.6176951471716166
2026-04-23 07:32:08.400,3509427.1440568618,779148.0965962174,5250991.220065298,-46344.340112168145,53.13954051456571,-0.8049731655046344,0.27615044731646776,-0.18239149823784828
2026-04-23 07:32:08.500,3509427.1686890405,779148.1346493763,5250991.18672373,-46348.812937996474,52.35754849582285,0.24632178712636232,0.3805315890349448,-0.3334156796336174
2026-04-23 07:32:08.600,3509427.084055315,779148.2299232021,5250991.148372963,-46353.341136910516,52.23299691071832,-0.8463372569531202,0.9527382580563426,-0.3835076652467251
2026-04-23 07:32:08.700,3509426.7058078083,779148.6903599113,5250991.485496085,-46357.90416007722,45.24756939204464,-3.782475064508617,4.604367092251778,3.371231220662594
2026-04-23 07:32:08.800,3509426.6634294786,779148.6915390352,5250991.494838012,-46362.400285968666,45.55329936435427,-0.42378329671919346,0.011791238794103265,0.09341927245259285
2026-04-23 07:32:08.900,3509426.7419654224,779148.7138495573,5250991.669197275,-46366.72520984709,46.31443265180248,0.7853594375774264,0.22310522152110934,1.7435926292091608
2026-04-23 07:32:09.000,3509426.7319774637,779148.7327781911,5250991.616453822,-46371.22762246636,46.579326035636036,-0.09987958706915379,0.18928633769974113,-0.5274345353245735
2026-04-23 07:32:09.100,3509426.7447616686,779148.796119558,5250991.796914621,-46375.568493008075,45.82917070878474,0.1278420491144061,0.6334136694204062,1.8046079948544502
2026-04-23 07:32:09.200,3509426.7004928747,779148.8023147407,5250991.826531409,-46380.053766624784,45.84951015282809,-0.44268793892115355,0.06195182679221034,0.29616788029670715
2026-04-23 07:32:09.300,3509426.632410363,779148.8474935552,5250991.685025854,-46384.643975649946,45.912526164291776,-0.680825118906796,0.45178814441896975,-1.4150555524975061
2026-04-23 07:32:09.400,3509426.5505508464,779148.8811091594,5250991.66071187,-46389.17896011803,46.68052784067178,-0.8185951644554734,0.3361560427583754,-0.2431398443877697
2026-04-23 07:32:09.500,3509426.560268152,779148.8825050265,5250991.713891003,-46393.60318602757,46.657623249081716,0.09717305656522512,0.01395867089740932,0.5317913368344307
2026-04-23 07:32:09.600,3509426.7311458657,779148.8095193933,5250991.840670477,-46397.90288356676,45.81420877449515,1.7087771371006966,-0.7298563327640295,1.2677947338670492
2026-04-23 07:32:09.700,3509426.6935200263,779148.752191333,5250991.540384542,-46402.53546659217,44.65844974830844,-0.37625839468091726,-0.5732806026935577,-3.0028593447059393
2026-04-23 07:32:09.800,3509426.698088836,779148.7162923184,5250991.566349639,-46406.97319681905,45.58039110974601,0.045688096433877945,-0.3589901456143707,0.25965096428990364
2026-04-23 07:32:09.900,3509426.7350440226,779148.7051271386,5250991.692572489,-46411.35705262772,46.165009448456445,0.36955186631530523,-0.11165179777890444,1.2622285075485706
2026-04-23 07:32:10.000,3509426.782476041,779148.6719962024,5250991.646428027,-46415.81544734277,46.28811328711576,0.4743201844394207,-0.33130936208181083,-0.46144462190568447
2026-04-23 07:32:10.100,3509426.77113103,779148.7105569952,5250991.719096782,-46420.2251171196,45.891414584646846,-0.11345011182129383,0.38560792803764343,0.7266875449568033
2026-04-23 07:32:10.200,3509426.8021337106,779148.6583052592,5250991.610023245,-46424.73539904823,45.98247290016098,0.3100268077105284,-0.5225173605140299,-1.0907353647053242
2026-04-23 07:32:10.300,3509426.7454834175,779148.5490567001,5250991.508664728,-46429.28004863663,46.92235165790521,-0.5665029305964708,-1.0924855910707265,-1.0135851707309484
2026-04-23 07:32:10.400,3509426.7721350775,779148.5333502955,5250991.553684423,-46433.689910950256,46.93046515302736,0.266516599804163,-0.15706404577940702,0.4501969460397959
2026-04-23 07:32:10.500,3509426.8085289514,779148.5293668015,5250991.739762442,-46438.04055020368,47.708542043699026,0.363938738591969,-0.039834940107539296,1.860780194401741
2026-04-23 07:32:10.600,3509426.7470100895,779148.5458987452,5250991.686527481,-46442.55409183203,47.39978016715507,-0.6151886191219091,0.16531943692825735,-0.5323496088385582
2026-04-23 07:32:10.700,3509426.7515609204,779148.4790790683,5250991.64626864,-46447.055234608015,47.43933225019246,0.0455083092674613,-0.6681967689655721,-0.4025884158909321
2026-04-23 07:32:10.800,3509426.7806474157,779148.4629940217,5250991.475973111,-46451.60813116058,47.37227917316035,0.290864952839911,-0.16085046576336026,-1.7029552906751633
2026-04-23 07:32:10.900,3509426.671761157,779148.3920073177,5250991.285148292,-46456.18892583397,47.35724725154197,-1.0888625867664814,-0.7098670396953821,-1.9082481879740953
2026-04-23 07:32:11.000,3509426.6246931967,779148.3842548064,5250991.2737707365,-46460.68451423771,46.85540889538828,-0.47067960258573294,-0.07752511301077902,-0.11377555318176746
2026-04-23 07:32:11.100,3509426.6225293144,779148.395811167,5250991.504672828,-46465.02028818145,47.79303002664108,-0.02163882367312908,0.11556360521353781,2.3090209160000086
2026-04-23 07:32:11.200,3509426.6217555576,779148.3130766359,5250991.524672893,-46469.455535542205,47.955994611640556,-0.007737567648291588,-0.8273453102447093,0.20000064745545387
2026-04-23 07:32:11.300,3509426.726181286,779148.2121777746,5250991.40279203,-46473.89541065179,47.30230465623705,1.0442572832107544,-1.008988613029942,-1.2188086286187172
2026-04-23 07:32:11.400,3509426.7717583384,779148.170805614,5250991.539190751,-46478.258605631825,47.31157413131887,0.45577052515000105,-0.41372160660102963,1.3639872055500746
2026-04-23 07:32:11.500,3509426.7199909813,779148.1162781408,5250991.3615873465,-46482.82693353385,46.59892932936412,-0.5176735715940595,-0.5452747317031026,-1.776034040376544
2026-04-23 07:32:11.600,3509426.6658271262,779148.0848139271,5250991.264416969,-46487.38472498253,45.684143769172735,-0.5416385503485799,-0.3146421373821795,-0.9717037715017796
2026-04-23 07:32:11.700,3509426.6726934123,779148.0647267195,5250991.217492104,-46491.888681763434,45.32409859819784,0.06866286043077707,-0.2008720755111426,-0.46924865804612637
2026-04-23 07:32:11.800,3509426.734109138,779148.0755270674,5250991.315667533,-46496.28244277118,45.89703079577847,0.6141572585329413,0.10800347896292806,0.9817542973905802
2026-04-23 07:32:11.900,3509426.77701199,779148.0248529847,5250991.40606465,-46500.669974584984,53.63050045277621,0.42902851942926645,-0.50674082711339,0.90397116728127
2026-04-23 07:32:12.000,3509426.6871294766,779148.0238923418,5250991.293704079,-46505.25934128977,45.34416910929,-0.8988251350820065,-0.009606429375708103,-1.1236057057976723
2026-04-23 07:32:12.100,3509426.6898199045,779147.9735712913,5250991.181749251,-46509.776956228496,45.52626836445144,0.026904279366135597,-0.5032105045393109,-1.119548287242651
2026-04-23 07:32:12.200,3509426.655861882,779147.9596254374,5250991.376602529,-46514.144056776386,45.90793176046707,-0.33958022482693195,-0.1394585391972214,1.9485327787697315
2026-04-23 07:32:12.300,3509426.6144781164,779147.9206239588,5250991.195758443,-46518.732163316075,44.53597629804316,-0.41383765637874603,-0.39001478580757976,-1.8084408529102802
2026-04-23 07:32:12.400,3509426.6282892795,779147.8808204621,5250991.204995202,-46523.19283431482,44.53030576032723,0.13811163138598204,-0.39803496678359807,0.09236758574843407
2026-04-23 07:32:12.500,3509426.6874295226,779147.8575643599,5250991.295798647,-46527.572355812874,45.12434342160697,0.5914024310186505,-0.2325610222760588,0.9080344531685114
2026-04-23 07:32:12.600,3509426.707453518,779147.821420213,5250991.282994163,-46532.07299837091,45.413345953587495,0.2002399554476142,-0.36144146928563714,-0.12804483994841576
2026-04-23 07:32:12.700,3509426.755136807,779147.7719767266,5250991.313656707,-46536.51238899367,52.67973293382115,0.4768328880891204,-0.494434863794595,0.30662544071674347
2026-04-23 07:32:12.800,3509426.560632674,779147.8682688633,5250991.477311032,-46541.02084859867,45.74415707420355,-1.945041329599917,0.9629213670268655,1.636543245986104
2026-04-23 07:32:12.900,3509426.476884117,779147.8659773044,5250991.496488529,-46545.53504695506,45.71857892638368,-0.8374855713918805,-0.02291558892466128,0.1917749736458063
2026-04-23 07:32:13.000,3509426.900493485,779147.3641651015,5250991.159853117,-46549.889724578425,46.52738501547892,4.236093680374324,-5.018122028559446,-3.366354126483202
