datetime,X-ECEF,Y-ECEF,Z-ECEF,cdt,std_X,std_Y,std_Z,PDOP,nsats,VX-ECEF,VY-ECEF,VZ-ECEF,cdtdot,std_VX,std_VY,std_VZ,std_V3D
2026-04-23 07:38:00.000,3509417.675975894,779142.4163714462,5250976.674866932,-63532.709388595955,6.423421143244882,5.334420906929094,11.22564088311592,2.1774016408199914,9,0.09241018093873117,0.5412300370323887,-0.12118276465849769,47.63562268839248,0.06304658113126806,0.05235792469417974,0.11018089315727096,0.13731734372451615
2026-04-23 07:38:00.100,3509417.766034568,779142.4508759585,5250976.79174799,-63537.36486093767,6.410995166380961,5.324125911011271,11.204056449345053,2.1774255342438242,9,-0.030610928055852648,0.5151578276071227,0.09526413858935116,47.47075144001281,0.07784075674589398,0.06464425243943675,0.13603695058361057,0.16954089391151259
2026-04-23 07:38:00.200,3509417.8143986315,779142.4847653642,5250976.899097429,-63542.022141151356,6.4052372991574,5.319368491753722,11.194125025126022,2.1774494286585564,9,0.0876777015351365,0.5152113573665482,-0.10503034171139057,47.56880364346024,0.1120972014714052,0.09309355667419263,0.19590688519888566,0.2441550747789226
2026-04-23 07:38:00.300,3509417.845416868,779142.5071624445,5250976.907002924,-63546.75572484902,6.399668686281689,5.3147682000931145,11.184524130587185,2.177473330897858,9,0.20602016310234647,0.5688651350124849,-0.20703573172826822,47.6823583875033,0.06557324277692567,0.05445697309844302,0.11460054451435943,0.14282400670165313
2026-04-23 07:38:00.400,3509417.7997782067,779142.5473467989,5250976.817643914,-63551.58230968731,6.407476761183631,5.321276915867863,11.19830134882218,2.1774972433469295,9,0.07429575491339489,0.5756145519282502,-0.10339761074818105,47.56936948861614,0.12064024983523375,0.1001892321267154,0.2108421025630976,0.2627667108438134
2026-04-23 07:38:00.500,3509417.7723975093,779142.5649828792,5250976.806686798,-63556.3536789857,6.401146286169449,5.3160438696068475,11.187368729073919,2.177521146073673,9,-0.09215285201261332,0.5525339679579986,-0.07677081129558008,47.51451702585791,0.03803644348820693,0.031588623847578316,0.06647679953269689,0.08284791527809086
2026-04-23 07:38:00.600,3509417.7050170857,779142.6033477333,5250976.811959164,-63561.13017776453,6.406916303978678,5.320860066790907,11.197584269865997,2.177545046449391,9,-0.2666726839734891,0.4256089750094135,0.008815351607624521,47.59860530592039,0.05033125172875078,0.04179944527585045,0.08796563056248115,0.10962837536973086
2026-04-23 07:38:00.700,3509417.706078898,779142.665680961,5250976.781622468,-63565.91255125812,6.401069542450438,5.316028685284655,11.18749678617037,2.1775689417963786,9,-0.11904913834269204,0.4833583503762135,0.005813387026420431,47.589036002637954,0.03831360012480022,0.03181908834910002,0.06696275917957467,0.0834529655244955
2026-04-23 07:38:00.800,3509417.7457643673,779142.6962218039,5250976.8371335305,-63570.63188296569,6.384354950440832,5.302171595998461,11.158414519502267,2.1775928258399007,9,0.15310963243673817,0.5969205218256779,0.029893216833324215,47.527446347406865,0.057603516016339326,0.04783940254299108,0.10067797208654887,0.12547042502747377
2026-04-23 07:38:00.900,3509417.83247798,779142.751522911,5250976.916503755,-63575.30757534183,6.376796319691104,5.29591839128611,11.145334309986778,2.177616700969256,9,-0.1291571098133749,0.6314975540895458,-0.1003482699557885,47.68959742896334,0.061155062675876476,0.05078917451782709,0.10688652798367161,0.13320740145914148
2026-04-23 07:38:01.000,3509417.850340431,779142.8146308773,5250976.946415681,-63580.04576765755,6.382491921892518,5.3006727868870085,11.155419736480455,2.1776405820187605,9,-0.09181450715388324,0.6646657235930353,-0.19676258294845864,47.58207993404537,0.05154225648097451,0.04280595097446532,0.09008636630441834,0.11226979574183221
2026-04-23 07:38:01.100,3509417.864857123,779142.939530918,5250977.037711628,-63584.75498577914,6.381348822449132,5.299747631727836,11.153552443961855,2.177664452481366,9,0.04983964302406591,0.6974216543942524,-0.09263716589721646,47.48094273999892,0.06821164669305506,0.05665017272618405,0.11922278500174412,0.14858042696821394
2026-04-23 07:38:01.200,3509417.9065051675,779143.0197536097,5250977.10185755,-63589.48722785389,6.3947089638875045,5.310867560960689,11.177034691995669,2.1776883229510755,9,0.06303526927830203,0.61220287857844,-0.002539176753509547,47.47841747243893,0.041219021565235346,0.03423279554418802,0.07204494162384492,0.08978510813686609
2026-04-23 07:38:01.300,3509417.958434697,779143.0787271056,5250977.183420203,-63594.190120852116,6.393475476870479,5.309867391549459,11.175009605225558,2.1777121895451956,9,0.19573379623049883,0.30473409197233864,-0.1320852199398385,47.493749015423745,0.06592878226797387,0.054754740578223805,0.11523541112666688,0.14361018739859102
2026-04-23 07:38:01.400,3509417.994843826,779143.1077588925,5250977.25418813,-63598.90173444242,6.386264949463541,5.303903180771386,11.162537202159456,2.177736056837163,9,0.05016926695633515,0.07484341952966818,-0.2339953566788851,47.613787659301465,0.03312801140233807,0.02751338480941845,0.05790437174756189,0.07216209358537502
2026-04-23 07:38:01.500,3509418.0600562138,779143.17151693,5250977.30941572,-63603.60484581583,6.392522360005533,5.309124318539947,11.173605358400236,2.177759919441171,9,0.013838071702163912,0.005677120795036097,-0.06415741630557494,47.46546506552613,0.05031815915034723,0.04179028986752585,0.08795201972616469,0.10960795245511691
2026-04-23 07:38:01.600,3509417.9152199184,779143.1460039216,5250977.1060906,-63608.48737514775,6.442704357539981,5.350825953918203,11.261451254870012,2.1777838200476203,9,0.07053043709296507,0.1061570575430517,-0.06050614837996625,47.358873978255325,0.061799081314205966,0.051325671623805004,0.1080209960280426,0.13461792823322197
2026-04-23 07:38:01.700,3509417.8056440265,779143.1387059438,5250976.882401884,-63613.3556548356,6.487822714076123,5.3883224723488325,11.340448172968358,2.1778077167097236,9,0.07744946884121054,0.5234302889477431,-0.11813605880303205,47.32954683920435,0.029710233829516625,0.02467519962513645,0.051932270932650446,0.06471880897364458
2026-04-23 07:38:01.800,3509417.7937963977,779143.187439344,5250976.7698566,-63618.115597149335,6.476049581106786,5.378569108535893,11.32000176863552,2.1778315920159175,9,0.14207440326831142,0.7747374018263361,-0.15009542259204725,47.343564829253864,0.08047609392749161,0.06683800476710743,0.1406705606840631,0.17530524013343987
2026-04-23 07:38:01.900,3509417.8227153984,779143.244651978,5250976.67351554,-63622.83323414001,6.450832150175427,5.357649682648288,11.276054246080431,2.177855460220473,9,0.13984439409065064,0.5567220487428608,-0.1738073237587907,47.438758715035945,0.07675375741853913,0.06374677475747324,0.13416556377434335,0.1671980534358321
2026-04-23 07:38:02.000,3509417.837851485,779143.2734774252,5250976.614863669,-63627.5437587906,6.436058049142272,5.345403671461151,11.250360822296267,2.1778793246534214,9,0.02508368435420956,0.4051546449103573,-0.0459921305763881,47.4217586183871,0.04635718738083046,0.0385014985464787,0.08103330963751117,0.10098391695213
2026-04-23 07:38:02.100,3509417.8367823604,779143.2859506272,5250976.523126814,-63632.30766220932,6.425421203090708,5.336593720407573,11.23189887936314,2.177903191187829,9,-0.015545770970112543,0.3538970146912039,-0.048406644493316026,47.34128818846147,0.05824739920847228,0.048377016077403155,0.10181883447279147,0.12688644629156484
2026-04-23 07:38:02.200,3509417.7641931036,779143.2809571718,5250976.447532049,-63637.09331703283,6.426673264296414,5.337657985266111,11.23421901097239,2.177927059149607,9,0.06306512068134329,0.2275279136696378,-0.09495708944001564,47.300072355978614,0.03841322306360249,0.03190400980307086,0.06714866978087942,0.08368025693668796
2026-04-23 07:38:02.300,3509417.769704765,779143.319849983,5250976.470661484,-63641.782587282825,6.436903569404526,5.3461791539762125,11.252233883559224,2.1779509086796045,9,0.10810058968546557,0.1836830561050877,-0.05729784019154459,47.35288609385784,0.1074812450364032,0.08926869658079797,0.18788600671201716,0.23414155919442853
