datetime,X-ECEF,Y-ECEF,Z-ECEF,cdt,std_X,std_Y,std_Z,PDOP,nsats,VX-ECEF,VY-ECEF,VZ-ECEF,cdtdot,std_VX,std_VY,std_VZ,std_V3D
2026-04-23 07:30:00.000,3509420.9907,779102.1497,5250977.3783,,8.8593,3.581,10.9066,14.500506234266442,9,2.8450000006705523,1.530000000493601,-23.990000002086163,,109.20062264016629,44.09522649902141,132.77276784039714,177.4761191400127
2026-04-23 07:30:00.100,3509421.2752,779102.3027,5250974.9793,,6.3844,2.573,7.5718,10.232939343121311,9,3.236000002361834,2.9760000004898757,-28.76299999654293,,102.97227736143356,41.58787935204199,125.26101534396085,167.40120542875428
2026-04-23 07:30:00.200,3509421.3143,779102.4473,5250974.502,,5.2484,2.1147,6.1603,8.364625200210707,9,1.0790000017732382,2.7190000005066395,-7.198999999091029,,78.47215725975678,31.61935774173789,92.5901347066738,125.42167394035211
2026-04-23 07:30:00.300,3509421.3831,779102.5746,5250974.2594,,4.5627,1.8378,5.3289,7.252097306296986,9,2.5,2.567999999737367,-4.830000000074506,,66.55208742030561,26.805882526042673,77.88040067950344,105.89189056769173
2026-04-23 07:30:00.400,3509421.5643,779102.7041,5250974.019,,4.0922,1.6473,4.7649,6.493378946280588,9,1.9309999980032444,2.740999999223277,-0.722000002861023,,59.00534319025693,23.760355300373774,68.77854905419275,93.68390373484657
2026-04-23 07:30:00.500,3509421.5762,779102.8487,5250974.1872,,3.7414,1.506,4.3483,5.9307523005096074,10,0.7749999966472387,2.536000000545755,1.3320000004023314,,53.64446551136472,21.590682666372548,62.37637146388046,85.0570277813656
2026-04-23 07:30:00.600,3509421.6418,779102.9577,5250974.1522,,3.4686,1.3957,4.0254,5.493906589122171,9,0.3040000004693866,2.366000000620261,1.1520000081509352,,49.54485681682812,19.937347491579715,57.51842391790651,78.48923335082334
2026-04-23 07:30:00.700,3509421.6066,779103.0853,5250974.3024,,3.2479,1.3065,3.7651,5.141184170013753,9,0.2920000022277236,2.4749999993946403,1.0649999976158142,,46.26773169283318,18.61931322578789,53.666913130904035,73.26335636592142
2026-04-23 07:30:00.800,3509421.671,779103.2052,5250974.2587,,3.062,1.2324,3.5493,4.846873657317674,10,1.5279999980702996,2.4520000000484288,-0.3650000039488077,,43.57775071065509,17.53407713568068,50.509398749143706,68.97581880630342
2026-04-23 07:30:00.900,3509421.7594,779103.3305,5250974.2659,,2.9054,1.1694,3.3669,4.598354176224359,9,0.8520000008866191,2.882000000681728,2.000000001862645,,41.29817603720532,16.622054385664846,47.8543065251185,65.35951873292825
2026-04-23 07:30:01.000,3509421.7562,779103.4934,5250974.4587,,2.7712,1.1154,3.2098,4.384801322751123,9,0.2560000028461218,2.9039999993983656,2.0920000039041042,,39.355114432561365,15.83906957494663,45.583018164663024,62.26967722736323
2026-04-23 07:30:01.100,3509421.785,779103.6209,5250974.4751,,2.6546,1.0683,3.0728,4.198841017471368,10,0.5219999980181456,2.6929999992717057,0.5920000001788139,,37.669897796516516,15.159914412687163,43.60929998291649,59.587039278688785
2026-04-23 07:30:01.200,3509421.8084,779103.7627,5250974.5179,,2.5516,1.0267,2.9521,4.034807289078377,9,0.020999996922910213,2.70699999993667,0.6179999932646751,,36.18981244770412,14.561507957625818,41.87275974903015,57.228210246346165
2026-04-23 07:30:01.300,3509421.7871,779103.8916,5250974.5369,,2.4597,0.9895,2.8445,3.8884977292008287,10,0.01600000075995922,2.1940000005997717,-0.8719999995082617,,34.870281687993284,14.030079579246868,40.33026066119583,55.12993382002195
2026-04-23 07:30:01.400,3509421.81,779103.9821,5250974.4307,,2.3767,0.9562,2.7478,3.75678401961039,9,0.6370000028982759,1.6980000003241003,-2.601999994367361,,33.68603071007328,13.552070874962247,38.94659977456312,53.24701798223071
2026-04-23 07:30:01.500,3509421.8508,779104.0614,5250974.2767,,2.3016,0.926,2.6603,3.637586376981308,9,0.5789999989792705,1.6480000002775341,-2.5360000040382147,,32.61407433915609,13.12105441647126,37.69670719041651,51.544947831965054
2026-04-23 07:30:01.600,3509421.8679,779104.1469,5250974.1771,,2.2334,0.8985,2.5807,3.5292195029496254,9,-0.3420000011101365,1.9070000003557652,-0.7440000027418137,,31.634049061098704,12.727742297831144,36.560577812720624,49.99384296090869
2026-04-23 07:30:01.700,3509421.8166,779104.2521,5250974.2023,,2.1702,0.8732,2.5079,3.4295493421147913,9,-0.7469999976456165,2.0739999995566905,0.4729999974370003,,30.744104150226914,12.3685174940249,35.52183173767929,48.579632511990035
2026-04-23 07:30:01.800,3509421.7932,779104.3543,5250974.2244,,2.1128,0.85,2.4409,3.3383254260182604,9,-0.8089999994263053,2.1549999993294477,0.9410000033676624,,29.936640509582897,12.054207730083299,34.5745027585358,47.295904791007004
2026-04-23 07:30:01.900,3509421.7357,779104.4676,5250974.2964,,2.0621,0.831,2.38,3.2568723355391134,8,-0.4920000024139881,2.1270000003278255,0.16300000250339508,,29.19752537459296,11.764169711458603,33.70031123001685,46.115096812215405
2026-04-23 07:30:02.000,3509421.744,779104.567,5250974.2407,,2.0152,0.8133,2.3236,3.18144698054203,8,0.32899999991059303,1.9940000004135072,-0.9290000051259995,,28.528361975409666,11.512132252541228,32.896566690157805,45.03976827205042
2026-04-23 07:30:02.100,3509421.7686,779104.667,5250974.2035,,1.9714,0.7967,2.271,3.1110432092788427,8,0.6110000004991889,1.7799999995622784,-1.2750000040978193,,27.90466462797932,11.275716784311319,32.14820033843262,44.037698418514104
2026-04-23 07:30:02.200,3509421.8051,779104.745,5250974.1132,,1.9302,0.781,2.2217,3.0449275738513055,9,0.8660000003874302,1.6669999994337559,-1.5329999942332506,,27.321362557529955,11.054169258700536,31.44944571848604,43.10126617629695
2026-04-23 07:30:02.300,3509421.8552,779104.8337,5250974.0502,,1.8916,0.7663,2.1756,2.9830523981318198,9,0.7450000010430813,1.6879999998491257,-0.5679999943822622,,26.77138033423006,10.844661174974531,30.7932260895152,42.220093012687684
