datetime,X-ECEF,Y-ECEF,Z-ECEF,cdt,variance,VX-ECEF,VY-ECEF,VZ-ECEF
2026-04-23 07:43:00.000,3509412.4092589025,779163.1240433515,5250973.088845463,-78053.07183115084,38.42488235281683,,,
2026-04-23 07:43:00.100,3509412.3740892964,779163.180983606,5250973.095194217,-78058.0814758719,38.192902840742285,-0.3516960609704256,0.5694025452248752,0.06348754279315472
2026-04-23 07:43:00.200,3509412.4055066244,779163.1237426229,5250973.131951014,-78063.01784336692,37.94913243537945,0.3141732793301344,-0.5724098312202841,0.3675679676234722
2026-04-23 07:43:00.300,3509412.4017702457,779163.0530695728,5250973.045916934,-78068.01681367536,38.067281915391646,-0.03736378625035286,-0.7067305012606084,-0.8603408001363277
2026-04-23 07:43:00.400,3509412.427587379,779163.0640670477,5250973.048774002,-78073.00736980842,37.682533770112435,0.2581713302060962,0.10997474892064929,0.028570685535669327
2026-04-23 07:43:00.500,3509412.404318039,779163.0655144996,5250973.0011912715,-78078.01478267848,38.041053758693934,-0.23269339930266142,0.01447451882995665,-0.47582730650901794
2026-04-23 07:43:00.600,3509412.4150239765,779163.0661333416,5250973.077207678,-78082.90813956896,38.09711561710984,0.10705937631428242,0.006188420811668038,0.7601640652865171
2026-04-23 07:43:00.700,3509412.3218681756,779163.0593435047,5250972.951706304,-78087.9985440052,37.83954502882721,-0.9315580083057284,-0.06789836916141212,-1.2550137378275394
2026-04-23 07:43:00.800,3509412.287864789,779163.0384680032,5250972.88737252,-78093.01526037575,38.18053776379934,-0.3400338673964143,-0.20875501562841237,-0.643337843939662
2026-04-23 07:43:00.900,3509412.332796406,779163.0617950087,5250972.968318399,-78097.93732380148,37.96384404978724,0.44931617099791765,0.23327005561441183,0.8094587922096252
2026-04-23 07:43:01.000,3509412.3508771206,779163.106791576,5250973.010157397,-78102.85298480824,38.132083580882174,0.18080714624375105,0.44996567303314805,0.418389979749918
2026-04-23 07:43:01.100,3509412.365519134,779163.1079876736,5250973.00092985,-78107.81624516471,38.29948837895065,0.14642013236880302,0.01196097582578659,-0.09227546863257885
2026-04-23 07:43:01.200,3509412.2688856944,779163.1064883355,5250972.943603947,-78112.84528655204,38.57870878095057,-0.9663343941792846,-0.014993380755186081,-0.5732590332627296
2026-04-23 07:43:01.300,3509412.4080045028,779163.1552921386,5250973.072411257,-78117.66470627324,38.60159462620717,1.391188083216548,0.4880380304530263,1.2880731001496315
2026-04-23 07:43:01.400,3509412.4591415306,779163.1824545865,5250973.136500784,-78122.55415881718,38.5051416921608,0.5113702779635787,0.2716244792100042,0.6408952735364437
2026-04-23 07:43:01.500,3509412.3940732847,779163.2079643278,5250973.188030499,-78127.54516680288,38.52414429348324,-0.6506824586540461,0.2550974127370864,0.5152971483767033
2026-04-23 07:43:01.600,3509412.4589201654,779163.143659584,5250973.08892724,-78132.56153501624,38.454957698245124,0.6484688073396683,-0.6430474377702922,-0.9910325892269611
2026-04-23 07:43:01.700,3509412.399069887,779163.0863463847,5250973.021706845,-78137.5862395061,38.763615765334336,-0.5985027831047773,-0.5731319927144796,-0.6722039543092251
2026-04-23 07:43:01.800,3509412.4397325637,779162.9848569456,5250973.043923798,-78142.48290776828,39.15158935411896,0.4066267656162381,-1.0148943914100528,0.22216953337192535
2026-04-23 07:43:01.900,3509412.4978651144,779162.9491800698,5250973.033102664,-78147.45024769312,38.915963859539055,0.5813255067914724,-0.3567687573377043,-0.10821133852005005
2026-04-23 07:43:02.000,3509412.6114159445,779163.018301091,5250973.074917022,-78152.33452001862,38.84322467075283,1.135508301667869,0.6912102119531482,0.41814357973635197
2026-04-23 07:43:02.100,3509412.5602770606,779162.9748952239,5250972.987766629,-78157.38813561866,38.89543237596322,-0.5113888392224908,-0.4340586718171835,-0.8715039305388927
2026-04-23 07:43:02.200,3509412.605492045,779162.9927524969,5250973.14134332,-78162.25102200707,38.9298557479853,0.4521498456597328,0.178572729928419,1.5357669070363045
2026-04-23 07:43:02.300,3509412.6075116973,779163.0295829613,5250973.266930747,-78167.16275474567,39.24902054069133,0.020196521654725075,0.3683046449441463,1.2558742705732584
2026-04-23 07:43:02.400,3509412.6024243864,779162.9707628913,5250973.233228947,-78172.18141541393,39.20324418989559,-0.05087310913950205,-0.5882007000036538,-0.3370179980993271
2026-04-23 07:43:02.500,3509412.6324696955,779162.9656139807,5250973.204566968,-78177.15957024365,39.231451153998655,0.30045309104025364,-0.051489106845110655,-0.28661979362368584
2026-04-23 07:43:02.600,3509412.60776319,779162.9076496849,5250973.155914876,-78182.17447571289,39.52157234296527,-0.24706505704671144,-0.579642957309261,-0.4865209199488163
2026-04-23 07:43:02.700,3509412.661180538,779162.8750965026,5250973.177828904,-78187.12771875528,39.114063623874124,0.5341734830290079,-0.32553182332776487,0.2191402856260538
2026-04-23 07:43:02.800,3509412.7133649983,779162.8697658817,5250973.201255823,-78192.02816443813,39.516956108676744,0.5218446021899581,-0.0533062091562897,0.2342691831290722
2026-04-23 07:43:02.900,3509412.7469317038,779162.8833617639,5250973.321032192,-78196.91788537022,40.04100933459344,0.33566705416888,0.13595882221125066,1.197763690724969
2026-04-23 07:43:03.000,3509412.779403866,779162.8987027275,5250973.392074599,-78201.86491190156,39.76882337059234,0.32472162041813135,0.15340963611379266,0.7104240730404854
2026-04-23 07:43:03.100,3509412.7695838315,779162.8601020689,5250973.361307409,-78206.85117380395,40.28275467112251,-0.09820034261792898,-0.3860065864864737,-0.30767190270125866
2026-04-23 07:43:03.200,3509412.760866968,779162.9028813142,5250973.383103574,-78211.8182138865,40.74461057556003,-0.08716863580048084,0.42779245297424495,0.2179616503417492
2026-04-23 07:43:03.300,3509412.82091181,779162.9395459569,5250973.458517913,-78216.6813427614,40.076377639042825,0.6004484184086323,0.36664642742834985,0.7541433908045292
2026-04-23 07:43:03.400,3509412.7626937088,779162.9629778167,5250973.301556496,-78221.7758572062,40.286938753438356,-0.5821810103952885,0.23431859794072807,-1.5696141682565212
2026-04-23 07:43:03.500,3509412.845028059,779163.011197741,5250973.4113322105,-78226.69928392813,40.06081767003139,0.8233435032889247,0.48219924326986074,1.0977571457624435
2026-04-23 07:43:03.600,3509412.910008563,779163.0057717565,5250973.482474075,-78231.60090627568,39.91363329995723,0.6498050410300493,-0.054259845055639744,0.711418641731143
2026-04-23 07:43:03.700,3509412.874180888,779162.9923878482,5250973.423097827,-78236.63236664447,39.79425266904756,-0.35827675368636847,-0.13383908313699067,-0.593762481585145
2026-04-23 07:43:03.800,3509412.9016216705,779163.0251477713,5250973.449909667,-78241.52924557273,39.6275593849927,0.2744078263640404,0.3275992313865572,0.26811840012669563
2026-04-23 07:43:03.900,3509412.8345525223,779162.943109302,5250973.492107051,-78246.50107849817,40.19449560524371,-0.6706914817914367,-0.8203846937976778,0.42197384871542454
