datetime,X-ECEF,Y-ECEF,Z-ECEF,cdt,variance,VX-ECEF,VY-ECEF,VZ-ECEF
2026-04-23 07:38:00.000,3509418.085961555,779140.4481454166,5250981.528407911,-63530.04542496714,38.62093163039416,,,
2026-04-23 07:38:00.100,3509418.1068202276,779140.4803049483,5250981.53412082,-63534.78494258192,38.4817154947227,0.20858672447502613,0.3215953172184527,0.05712909623980522
2026-04-23 07:38:00.200,3509418.1317523564,779140.5147202465,5250981.54219747,-63539.52514044821,38.39150503436375,0.24932128842920065,0.3441529825795442,0.08076649159193039
2026-04-23 07:38:00.300,3509417.838045245,779141.467435903,5250981.357724142,-63544.73543013178,36.19349305342232,-2.937071113847196,9.527156564872712,-1.8447332736104727
2026-04-23 07:38:00.400,3509417.845317422,779141.5265387071,5250981.3510347055,-63549.482121157045,36.19357141370383,0.07272176910191774,0.5910280405078083,-0.06689436733722687
2026-04-23 07:38:00.500,3509417.8459792566,779141.5664098529,5250981.357807765,-63554.22764674383,36.14340998333512,0.0066183460876345634,0.3987114585470408,0.06773059256374836
2026-04-23 07:38:00.600,3509417.821608456,779141.610496318,5250981.361939596,-63558.98442070864,36.132857927510386,-0.24370800703763962,0.4408646502997726,0.04131831228733063
2026-04-23 07:38:00.700,3509417.830314238,779141.664545877,5250981.363259803,-63563.734894787696,36.10519844504892,0.08705782238394022,0.5404955905396491,0.013202065601944923
2026-04-23 07:38:00.800,3509417.8271378563,779141.7103783902,5250981.362299033,-63568.49800226093,36.070688669074215,-0.031763818114995956,0.4583251313306391,-0.009607691317796707
2026-04-23 07:38:00.900,3509417.8214916307,779141.7716714938,5250981.363970101,-63573.25154734935,36.03728917752378,-0.05646225530654192,0.6129310361575335,0.0167106743901968
2026-04-23 07:38:01.000,3509417.831973883,779141.8224180781,5250981.338499622,-63578.00729877643,35.92607829245918,0.10482252109795809,0.5074658431112766,-0.2547047846019268
2026-04-23 07:38:01.100,3509417.8310326315,779141.89527281,5250981.349783004,-63582.756727139895,35.91361696318244,-0.009412514045834541,0.728547319304198,0.11283381842076778
2026-04-23 07:38:01.200,3509417.855243119,779141.9493185969,5250981.35020998,-63587.496942231315,35.83446550015889,0.24210487492382526,0.5404578684829175,0.004269760102033615
2026-04-23 07:38:01.300,3509417.8699191622,779141.9835172349,5250981.339793161,-63592.25494035509,35.793672542333425,0.14676043298095465,0.34198638051748276,-0.10416819714009762
2026-04-23 07:38:01.400,3509417.875594989,779142.0020116147,5250981.333925792,-63597.00860021553,35.75322123293584,0.0567582668736577,0.18494379823096097,-0.058673685416579247
2026-04-23 07:38:01.500,3509417.8922017924,779142.0163226093,5250981.3384765405,-63601.74901228439,35.72476339164285,0.16606803517788649,0.14310994534753263,0.045507485046982765
2026-04-23 07:38:01.600,3509417.899337824,779142.041633931,5250981.3299943805,-63606.491211215085,35.75009842340629,0.0713603151962161,0.25311321718618274,-0.08482160046696663
2026-04-23 07:38:01.700,3509417.902496079,779142.0992559266,5250981.305306716,-63611.23781050151,35.74589532019439,0.03158255014568567,0.5762199556920677,-0.24687664583325386
2026-04-23 07:38:01.800,3509417.906374082,779142.1478191538,5250981.281132361,-63615.98658108958,35.775229023077486,0.038780029863119125,0.48563227290287614,-0.2417435497045517
2026-04-23 07:38:01.900,3509417.902992247,779142.1878084852,5250981.232605395,-63620.75107171743,35.74058614994826,-0.033818348310887814,0.39989331387914717,-0.48526966013014317
2026-04-23 07:38:02.000,3509417.893420797,779142.2244034256,5250981.215175935,-63625.49758064313,35.7714149291802,-0.09571450296789408,0.3659494034945965,-0.1742945984005928
2026-04-23 07:38:02.100,3509417.883762489,779142.2487921624,5250981.165888961,-63630.252747477825,35.76462017171248,-0.09658307768404484,0.24388736812397838,-0.49286973662674427
2026-04-23 07:38:02.200,3509417.8858404895,779142.273801241,5250981.139577765,-63634.992537267484,35.73246426057998,0.020780004560947418,0.25009078555740416,-0.2631119638681412
2026-04-23 07:38:02.300,3509417.8844579016,779142.2927516298,5250981.108169869,-63639.74183547224,35.737560052167716,-0.01382587943226099,0.1895038888324052,-0.3140789642930031
2026-04-23 07:38:02.400,3509417.876175736,779142.3254904296,5250981.060411287,-63644.48907673525,35.72889008571805,-0.08282165508717299,0.3273879981134087,-0.47758582048118114
2026-04-23 07:38:02.500,3509417.877051402,779142.363474564,5250981.042785761,-63649.2098696833,35.75615529430901,0.008756658062338829,0.3798413439653814,-0.1762552559375763
2026-04-23 07:38:02.600,3509417.861489441,779142.3915120467,5250980.993058903,-63653.96683006654,35.73307092680799,-0.15561961103230715,0.2803748263977468,-0.4972685780376196
2026-04-23 07:38:02.700,3509417.853283908,779142.4282170667,5250980.966863034,-63658.70567565874,35.687881012389816,-0.08205532561987638,0.36705020000226796,-0.26195868849754333
2026-04-23 07:38:02.800,3509417.853397293,779142.4748656362,5250980.953188002,-63663.42762647422,35.675799342669585,0.0011338479816913605,0.4664856952149421,-0.13675032183527946
2026-04-23 07:38:02.900,3509417.838535956,779142.4984740388,5250980.914786357,-63668.17674606991,35.638879105695395,-0.14861336909234524,0.23608402581885457,-0.3840164467692375
2026-04-23 07:38:03.000,3509417.8341087652,779142.5232340267,5250980.895330903,-63672.90438945329,35.61909373819559,-0.044271908700466156,0.24759987951256335,-0.1945545431226492
2026-04-23 07:38:03.100,3509417.8264241605,779142.5358416046,5250980.87348734,-63677.63016909401,35.619988801768685,-0.07684604730457067,0.12607577838934958,-0.21843562833964825
2026-04-23 07:38:03.200,3509417.8200856345,779142.5338634559,5250980.851072311,-63682.36042528967,35.61963318042418,-0.06338526029139757,-0.019781487062573433,-0.22415028885006905
2026-04-23 07:38:03.300,3509417.81236674,779142.5201191519,5250980.832234906,-63687.097190696666,35.620889679616106,-0.07718894630670547,-0.13744303956627846,-0.18837405368685722
2026-04-23 07:38:03.400,3509417.8098263117,779142.5058166903,5250980.807541987,-63691.835086664345,35.59806241150725,-0.02540428191423416,-0.14302461640909314,-0.24692919105291367
2026-04-23 07:38:03.500,3509417.8048025984,779142.4979033881,5250980.790823111,-63696.571259372904,35.58101412506817,-0.050237132236361504,-0.07913302164524794,-0.16718875616788864
2026-04-23 07:38:03.600,3509417.8027262143,779142.494979987,5250980.772344197,-63701.307860688685,35.56234494487212,-0.020763841457664967,-0.029234010726213455,-0.1847891416400671
2026-04-23 07:38:03.700,3509417.797768534,779142.4957169016,5250980.757129417,-63706.03577114605,35.56473741001044,-0.049576801247894764,0.007369145750999451,-0.1521478034555912
2026-04-23 07:38:03.800,3509417.799210066,779142.4953083856,5250980.740583223,-63710.77356282818,35.56469292371313,0.014415318146348,-0.004085160326212645,-0.1654619351029396
2026-04-23 07:38:03.900,3509417.792708316,779142.4956100705,5250980.726139927,-63715.51401595007,35.556734051137475,-0.06501750089228153,0.0030168495140969753,-0.14443296007812023
2026-04-23 07:38:04.000,3509417.7926903,779142.4948198529,5250980.71815179,-63720.24908130846,35.53500472919741,-0.00018015969544649124,-0.007902176585048437,-0.07988137193024158
2026-04-23 07:38:04.100,3509417.7886929954,779142.4913694966,5250980.705785453,-63724.983675932555,35.536351327809456,-0.03997304476797581,-0.03450356307439506,-0.12366336770355701
2026-04-23 07:38:04.200,3509417.7859124523,779142.4897893475,5250980.692889293,-63729.71327216222,35.51310362739829,-0.027805431745946407,-0.01580149051733315,-0.12896160595119
2026-04-23 07:38:04.300,3509417.7862516805,779142.4885954642,5250980.683636398,-63734.43878042588,35.5111000508135,0.0033922819420695305,-0.011938833631575108,-0.09252894669771194
2026-04-23 07:38:04.400,3509417.7822641423,779142.4883365445,5250980.676241102,-63739.167945396046,35.514571627044,-0.039875381626188755,-0.002589196665212512,-0.07395296357572079
2026-04-23 07:38:04.500,3509417.778671008,779142.4866436698,5250980.664995396,-63743.891689017655,35.509063442672485,-0.03593134228140116,-0.01692874706350267,-0.11245706118643284
2026-04-23 07:38:04.600,3509417.7770860237,779142.485693689,5250980.655266987,-63748.61527760799,35.49606787797218,-0.015849843621253967,-0.009499808074906468,-0.09728408418595791
2026-04-23 07:38:04.700,3509417.772228655,779142.482477455,5250980.643975305,-63753.33812712945,35.485018060070985,-0.04857368767261505,-0.03216233919374645,-0.11291681788861752
2026-04-23 07:38:04.800,3509417.7675305684,779142.4810152485,5250980.636721158,-63758.06123001565,35.48657056811711,-0.04698086529970169,-0.014622065937146544,-0.07254146970808506
2026-04-23 07:38:04.900,3509417.7634937344,779142.4796136345,5250980.625055902,-63762.772677156165,35.46948305991302,-0.040368339978158474,-0.014016139321029186,-0.11665256693959236
2026-04-23 07:38:05.000,3509417.758744801,779142.4773569877,5250980.615508855,-63767.483018789644,35.46369473215558,-0.04748933482915163,-0.022566468687728047,-0.09547046385705471
2026-04-23 07:38:05.100,3509417.7574235685,779142.4754455799,5250980.60835018,-63772.19578721237,35.46099534895598,-0.013212324120104313,-0.019114078022539616,-0.07158675231039524
2026-04-23 07:38:05.200,3509417.751441599,779142.472728176,5250980.600166781,-63776.89920410142,35.46684159713537,-0.059819696471095085,-0.02717403811402619,-0.08183399215340614
2026-04-23 07:38:05.300,3509417.748832769,779142.4718799669,5250980.596152504,-63781.59265274811,35.47110068929023,-0.026088296435773373,-0.008482091361656785,-0.04014276899397373
2026-04-23 07:38:05.400,3509417.7490526317,779142.4696936052,5250980.58919605,-63786.279204967206,35.4596950446082,0.002198624424636364,-0.02186361700296402,-0.06956454366445541
2026-04-23 07:38:05.500,3509417.7467103223,779142.4680012636,5250980.581732939,-63790.96628711765,35.45317699816922,-0.023423093371093273,-0.016923416405916214,-0.07463110610842705
2026-04-23 07:38:05.600,3509417.7428035997,779142.4670848756,5250980.578963799,-63795.64705058664,35.45595149465804,-0.039067226462066174,-0.009163880022242665,-0.027691395953297615
2026-04-23 07:38:05.700,3509417.742904756,779142.4654942239,5250980.576440728,-63800.31953368756,35.450279143797516,0.0010115653276443481,-0.015906516928225756,-0.025230711326003075
2026-04-23 07:38:05.800,3509417.739026966,779142.465052078,5250980.572802946,-63804.98322042298,35.45556001574838,-0.03877790179103613,-0.004421458579599857,-0.03637782298028469
2026-04-23 07:38:05.900,3509417.7428756175,779142.4638243148,5250980.567676833,-63809.638293870084,35.45013196235727,0.03848651424050331,-0.012277632486075163,-0.05126113072037697
2026-04-23 07:38:06.000,3509417.7430181075,779142.4635214878,5250980.56328751,-63814.29898932581,35.44809442772448,0.0014249002560973167,-0.0030282698571681976,-0.0438932329416275
2026-04-23 07:38:06.100,3509417.7424118514,779142.4641096705,5250980.564286268,-63818.95410899293,35.44581226454632,-0.006062560714781284,0.005881827091798186,0.009987587109208107
2026-04-23 07:38:06.200,3509417.743333404,779142.4635375146,5250980.559603516,-63823.61192599651,35.43416628443668,0.009215525351464748,-0.005721559282392263,-0.04682752303779125
2026-04-23 07:38:06.300,3509417.7441233736,779142.4624961582,5250980.5572645515,-63828.26688574655,35.425235308612415,0.007899696938693523,-0.010413563577458262,-0.023389644920825958
2026-04-23 07:38:06.400,3509417.7436267682,779142.4607574426,5250980.5559321605,-63832.91719998158,35.410357696917785,-0.0049660541117191315,-0.01738715567626059,-0.013323910534381866
2026-04-23 07:38:06.500,3509417.7435904266,779142.459813373,5250980.552551417,-63837.565951733544,35.391097098453535,-0.00036341603845357895,-0.009440695866942406,-0.03380743786692619
2026-04-23 07:38:06.600,3509417.7447101455,779142.4582505233,5250980.550051404,-63842.20993937693,35.37869406890139,0.01119718886911869,-0.015628497349098325,-0.02500012516975403
2026-04-23 07:38:06.700,3509417.7421307284,779142.4554808312,5250980.543895672,-63846.870679077474,35.370999463868024,-0.025794170796871185,-0.02769692102447152,-0.06155732087790966
2026-04-23 07:38:06.800,3509417.743906206,779142.4551773607,5250980.542153841,-63851.53557408552,35.35311871065834,0.01775477547198534,-0.0030347052961587906,-0.017418311908841133
2026-04-23 07:38:06.900,3509417.7433125833,779142.454211826,5250980.538589254,-63856.196284524936,35.32129858319837,-0.005936226807534695,-0.009655347093939781,-0.03564586862921715
2026-04-23 07:38:07.000,3509417.7415353735,779142.4517844232,5250980.529566147,-63860.86512564492,35.29991577633028,-0.017772098071873188,-0.0242740276735276,-0.09023106656968594
2026-04-23 07:38:07.100,3509417.7420552666,779142.4507422361,5250980.528877382,-63865.53444003973,35.28028482994757,0.005198931321501732,-0.010421870974823833,-0.006887651979923248
2026-04-23 07:38:07.200,3509417.7422193685,779142.4482826649,5250980.524870481,-63870.19466068693,35.26146919381529,0.0016410183161497116,-0.024595712311565876,-0.040069008246064186
2026-04-23 07:38:07.300,3509417.740017452,779142.4452559811,5250980.518955437,-63874.86325747762,35.24885745187678,-0.022019166499376297,-0.030266838148236275,-0.0591504480689764
2026-04-23 07:38:07.400,3509417.7399580404,779142.4441271957,5250980.513793399,-63879.5385431518,35.23314356594661,-0.0005941139534115791,-0.011287853121757507,-0.05162037909030914
2026-04-23 07:38:07.500,3509417.7393485415,779142.4415862656,5250980.506318115,-63884.194339635025,35.21540327202708,-0.006094989366829395,-0.02540930174291134,-0.07475283928215504
2026-04-23 07:38:07.600,3509417.740819529,779142.4399561881,5250980.500813967,-63888.84111618332,35.186799047213235,0.014709876850247383,-0.016300774877890944,-0.05504148080945015
2026-04-23 07:38:07.700,3509417.7430880773,779142.437819458,5250980.499005552,-63893.49752286283,35.17372149549433,0.02268548123538494,-0.021367301233112812,-0.018084142357110977
2026-04-23 07:38:07.800,3509417.743686998,779142.4352112048,5250980.49320713,-63898.16585719761,35.15924601505674,0.005989205092191696,-0.026082531549036503,-0.05798422731459141
2026-04-23 07:38:07.900,3509417.745012982,779142.4332205354,5250980.487229292,-63902.826689732545,35.140133000206234,0.013259840197861195,-0.019906694069504738,-0.059778373688459396
2026-04-23 07:38:08.000,3509417.746938913,779142.4310853654,5250980.483473961,-63907.470398524514,35.128191557282726,0.019259313121438026,-0.021351700415834785,-0.03755331039428711
2026-04-23 07:38:08.100,3509417.749021816,779142.4296417176,5250980.477618028,-63912.08853197244,35.10744431295837,0.020829029381275177,-0.014436477795243263,-0.05855932831764221
2026-04-23 07:38:08.200,3509417.7546814177,779142.4257826203,5250980.471078314,-63916.69643078784,35.089432825355104,0.05659601651132107,-0.0385909725446254,-0.06539714522659779
2026-04-23 07:38:08.300,3509417.7591835824,779142.4232880538,5250980.464135644,-63921.27073758932,35.07480200027975,0.04502164665609598,-0.02494566491805017,-0.06942669861018658
2026-04-23 07:38:08.400,3509417.7597679514,779142.4200453932,5250980.462179065,-63925.79585624951,35.06369013819324,0.005843690596520901,-0.03242660663090646,-0.019565792754292488
2026-04-23 07:38:08.500,3509417.7620289233,779142.4167167407,5250980.454655544,-63930.32339395749,35.04297441603668,0.022609718143939972,-0.03328652470372617,-0.07523520849645138
2026-04-23 07:38:08.600,3509417.7615213506,779142.4142254841,5250980.452166876,-63934.87850127677,35.03555125170722,-0.00507572665810585,-0.024912565713748336,-0.024886680766940117
2026-04-23 07:38:08.700,3509417.76651557,779142.4104881265,5250980.447053455,-63939.440124227964,35.02547902667834,0.0499421963468194,-0.037373576778918505,-0.05113421007990837
2026-04-23 07:38:08.800,3509417.7667689733,779142.4100394718,5250980.44411387,-63944.00248112983,35.01930033735481,0.0025340309366583824,-0.004486546386033297,-0.029395846650004387
2026-04-23 07:38:08.900,3509417.771153206,779142.4060669519,5250980.442191151,-63948.571439622,35.0066430336716,0.04384232684969902,-0.0397251988761127,-0.01922719180583954
2026-04-23 07:38:09.000,3509417.7743450915,779142.4027334214,5250980.438839149,-63953.153398414506,34.9964818439518,0.031918855383992195,-0.033335305051878095,-0.03352002240717411
2026-04-23 07:38:09.100,3509417.7753028967,779142.4010795449,5250980.433897774,-63957.74044376219,34.99616069964224,0.00957805197685957,-0.016538765048608184,-0.04941374994814396
2026-04-23 07:38:09.200,3509417.777561307,779142.3982099936,5250980.428497241,-63962.33173528705,34.97820841433762,0.022584102116525173,-0.028695513028651476,-0.05400532856583595
2026-04-23 07:38:09.300,3509417.7793888254,779142.3954597095,5250980.430512298,-63966.91796270368,34.96939548473448,0.01827518455684185,-0.027502841548994184,0.020150570198893547
2026-04-23 07:38:09.400,3509417.7842483446,779142.3920752527,5250980.430894736,-63971.505366080935,34.971802888543216,0.04859519191086292,-0.033844567369669676,0.003824383020401001
2026-04-23 07:38:09.500,3509417.7848100495,779142.3903816885,5250980.428781354,-63976.10190146487,34.95756712226514,0.005617048591375351,-0.01693564234301448,-0.021133823320269585
2026-04-23 07:38:09.600,3509417.7886448153,779142.3877251345,5250980.427289475,-63980.71894302968,34.94923539835901,0.038347658701241016,-0.026565539883449674,-0.014918791130185127
2026-04-23 07:38:09.700,3509417.7928698137,779142.3853574474,5250980.427629189,-63985.34421126843,34.94433438945867,0.04224998410791159,-0.023676870623603463,0.00339713878929615
2026-04-23 07:38:09.800,3509417.7965128366,779142.3834746234,5250980.427958116,-63989.97548777093,34.93635939101921,0.036430228501558304,-0.018828239990398288,0.0032892730087041855
2026-04-23 07:38:09.900,3509417.8002874954,779142.3810825611,5250980.428809933,-63994.612430235386,34.91828925414408,0.03774658776819706,-0.023920623352751136,0.008518174290657043
2026-04-23 07:38:10.000,3509417.802583912,779142.3803217126,5250980.4302673,-63999.260306738455,34.90668254536855,0.022964165546000004,-0.007608485175296664,0.01457367092370987
2026-04-23 07:38:10.100,3509417.8095244914,779142.3792656796,5250980.430906709,-64003.915560865855,34.89707024906251,0.06940579507499933,-0.010560329537838697,0.006394088268280029
2026-04-23 07:38:10.200,3509417.8136944026,779142.377449424,5250980.432495235,-64008.59214508425,34.8915699586811,0.041699111461639404,-0.018162556225433946,0.015885261818766594
2026-04-23 07:38:10.300,3509417.8174919593,779142.3759170923,5250980.434198599,-64013.274403122996,34.87959023337624,0.037975567393004894,-0.015323316911235452,0.017033638432621956
2026-04-23 07:38:10.400,3509417.8248360488,779142.3750532414,5250980.435003853,-64017.95778622589,34.87730454812118,0.07344089448451996,-0.008638509316369891,0.008052540943026543
2026-04-23 07:38:10.500,3509417.829863956,779142.37305361,5250980.434170935,-64022.645734369755,34.866885630179404,0.05027907434850931,-0.019996314076706767,-0.008329181000590324
2026-04-23 07:38:10.600,3509417.834541304,779142.3710737774,5250980.4346956685,-64027.34113303443,34.866757983755924,0.046773478388786316,-0.01979832537472248,0.005247332155704498
2026-04-23 07:38:10.700,3509417.8380569965,779142.3699482889,5250980.437788398,-64032.04882087707,34.858231023370635,0.03515692427754402,-0.011254885466769338,0.030927294865250587
